seed_a,seed_b,palavras_a,palavras_b,p_valor,tam_efeito,bias_entity,bias_entity1,seed_x,seed_y,metodo
péssimo,ótimo,mau equivocado deprimido adiantado desastroso isento contente comprometido preconceituoso infeliz desorganizado,excelente destacado interessante melhor melhorado lindo exaustivo unico excepcional inovador bacana,0.2857142857142857,0.7527780148695701,0.06487109871525398,0.004788939339432252,haddad,marina,weat
ruim,bom,ruim confuso esquisito frustrante pior decepcionante vergonhoso triste confusa infeliz cansativo,bom certo lindo justo adequado destacado sincero tremendo calmo verdadeiro modesto,0.4,0.6407754795139252,0.13096770225564663,0.06941230844050109,haddad,marina,weat
imoral,moral,imoral preconceituoso injusto injusta indecente racista inocente abusivo ignorante desonesto subversivo,racionalidade honestidade equidade disciplina conduta dignidade civilidade humildade discernimento intelectual austeridade,0.2,1.0779489818595167,0.15110678576795555,0.08200538710880227,haddad,marina,weat
inaceitável,aceitável,imoral injusto injusta inapropriado ineficaz inconstitucional racista imprudente indecente ilegal,conveniente consensual adequado apropriada sensato coerente consistente apropriado adequada relevante,0.02857142857142857,1.4822696680129983,0.08333230645743914,-0.028148628323473868,haddad,marina,weat
déficit,superávit,endividamento desemprego incremento esvaziamento desconforto estresse agravamento crescimento excesso congestionamento,faturamento iene entreposto usd financeiro adiantamento embargo empreendimento importador contribuinte,0.08571428571428572,-1.3212890473214107,-0.0033302450697111907,0.11542705868542552,haddad,marina,weat
estagnação,desenvolvimento,instabilidade crise prosperidade derrocada debilidade anarquia estabilidade conjuntura estiagem euforia ruptura desordem,desenvolvimento crescimento aprimoramento progresso fortalecimento planejamento enriquecimento aprendizado surgimento manejo fomento incremento,0.14285714285714285,1.156862305129671,0.2753762952290244,0.08532015031636295,haddad,marina,weat
péssimo,ótimo,mau equivocado deprimido adiantado desastroso isento contente comprometido preconceituoso infeliz desorganizado,excelente destacado interessante melhor melhorado lindo exaustivo unico excepcional inovador bacana,0.05714285714285714,1.522873679154478,0.10400389725437836,-0.025073144115081533,bolsonaro,ciro,weat
ruim,bom,ruim confuso esquisito frustrante pior decepcionante vergonhoso triste confusa infeliz cansativo,bom certo lindo justo adequado destacado sincero tremendo calmo verdadeiro modesto,0.02857142857142857,1.688102135795773,0.1613684966912974,0.025871498320120534,bolsonaro,ciro,weat
imoral,moral,imoral preconceituoso injusto injusta indecente racista inocente abusivo ignorante desonesto subversivo,racionalidade honestidade equidade disciplina conduta dignidade civilidade humildade discernimento intelectual austeridade,0.02857142857142857,1.7310926072390107,0.1898108947869256,-0.016915364767246713,bolsonaro,ciro,weat
inaceitável,aceitável,imoral injusto injusta inapropriado ineficaz inconstitucional racista imprudente indecente ilegal,conveniente consensual adequado apropriada sensato coerente consistente apropriado adequada relevante,0.02857142857142857,1.3008348698469,0.18703717084634677,0.012330074633574044,bolsonaro,ciro,weat
déficit,superávit,endividamento desemprego incremento esvaziamento desconforto estresse agravamento crescimento excesso congestionamento,faturamento iene entreposto usd financeiro adiantamento embargo empreendimento importador contribuinte,0.05714285714285714,1.239336908056711,0.12338607938871049,0.04549587083755307,bolsonaro,ciro,weat
estagnação,desenvolvimento,instabilidade crise prosperidade derrocada debilidade anarquia estabilidade conjuntura estiagem euforia ruptura desordem,desenvolvimento crescimento aprimoramento progresso fortalecimento planejamento enriquecimento aprendizado surgimento manejo fomento incremento,0.42857142857142855,0.5966982997649655,0.15700562854513528,0.1103549534751294,bolsonaro,ciro,weat
péssimo,ótimo,mau equivocado deprimido adiantado desastroso isento contente comprometido preconceituoso infeliz desorganizado,excelente destacado interessante melhor melhorado lindo exaustivo unico excepcional inovador bacana,0.08571428571428572,1.139191343397061,0.10400389725437836,0.004788939339432252,bolsonaro,marina,weat
ruim,bom,ruim confuso esquisito frustrante pior decepcionante vergonhoso triste confusa infeliz cansativo,bom certo lindo justo adequado destacado sincero tremendo calmo verdadeiro modesto,0.05714285714285714,1.16201482320626,0.1613684966912974,0.06941230844050109,bolsonaro,marina,weat
imoral,moral,imoral preconceituoso injusto injusta indecente racista inocente abusivo ignorante desonesto subversivo,racionalidade honestidade equidade disciplina conduta dignidade civilidade humildade discernimento intelectual austeridade,0.02857142857142857,1.543337190946446,0.1898108947869256,0.08200538710880227,bolsonaro,marina,weat
inaceitável,aceitável,imoral injusto injusta inapropriado ineficaz inconstitucional racista imprudente indecente ilegal,conveniente consensual adequado apropriada sensato coerente consistente apropriado adequada relevante,0.02857142857142857,1.4573358392870963,0.18703717084634677,-0.028148628323473868,bolsonaro,marina,weat
déficit,superávit,endividamento desemprego incremento esvaziamento desconforto estresse agravamento crescimento excesso congestionamento,faturamento iene entreposto usd financeiro adiantamento embargo empreendimento importador contribuinte,0.8,0.15273066748277495,0.12338607938871049,0.11542705868542552,bolsonaro,marina,weat
estagnação,desenvolvimento,instabilidade crise prosperidade derrocada debilidade anarquia estabilidade conjuntura estiagem euforia ruptura desordem,desenvolvimento crescimento aprimoramento progresso fortalecimento planejamento enriquecimento aprendizado surgimento manejo fomento incremento,0.3142857142857143,0.8332949515705504,0.15700562854513528,0.08532015031636295,bolsonaro,marina,weat
péssimo,ótimo,mau equivocado deprimido adiantado desastroso isento contente comprometido preconceituoso infeliz desorganizado,excelente destacado interessante melhor melhorado lindo exaustivo unico excepcional inovador bacana,0.7142857142857143,-0.4585294268571252,-0.025073144115081533,0.004788939339432252,ciro,marina,weat
ruim,bom,ruim confuso esquisito frustrante pior decepcionante vergonhoso triste confusa infeliz cansativo,bom certo lindo justo adequado destacado sincero tremendo calmo verdadeiro modesto,0.42857142857142855,-0.6072696083824517,0.025871498320120534,0.06941230844050109,ciro,marina,weat
imoral,moral,imoral preconceituoso injusto injusta indecente racista inocente abusivo ignorante desonesto subversivo,racionalidade honestidade equidade disciplina conduta dignidade civilidade humildade discernimento intelectual austeridade,0.02857142857142857,-1.5448236633126349,-0.016915364767246713,0.08200538710880227,ciro,marina,weat
inaceitável,aceitável,imoral injusto injusta inapropriado ineficaz inconstitucional racista imprudente indecente ilegal,conveniente consensual adequado apropriada sensato coerente consistente apropriado adequada relevante,0.3142857142857143,0.6591937241944086,0.012330074633574044,-0.028148628323473868,ciro,marina,weat
déficit,superávit,endividamento desemprego incremento esvaziamento desconforto estresse agravamento crescimento excesso congestionamento,faturamento iene entreposto usd financeiro adiantamento embargo empreendimento importador contribuinte,0.11428571428571428,-1.088806877624161,0.04549587083755307,0.11542705868542552,ciro,marina,weat
estagnação,desenvolvimento,instabilidade crise prosperidade derrocada debilidade anarquia estabilidade conjuntura estiagem euforia ruptura desordem,desenvolvimento crescimento aprimoramento progresso fortalecimento planejamento enriquecimento aprendizado surgimento manejo fomento incremento,0.45714285714285713,0.5577012618370725,0.1103549534751294,0.08532015031636295,ciro,marina,weat
péssimo,ótimo,mau equivocado deprimido adiantado desastroso isento contente comprometido preconceituoso infeliz desorganizado,excelente destacado interessante melhor melhorado lindo exaustivo unico excepcional inovador bacana,0.8857142857142857,-0.16929597001218394,0.03389373333347076,0.04457437541079218,haddad,bolsonaro,weat
ruim,bom,ruim confuso esquisito frustrante pior decepcionante vergonhoso triste confusa infeliz cansativo,bom certo lindo justo adequado destacado sincero tremendo calmo verdadeiro modesto,0.9714285714285714,0.03321483672378751,0.11077810315962743,0.10895654038730221,haddad,bolsonaro,weat
imoral,moral,imoral preconceituoso injusto injusta indecente racista inocente abusivo ignorante desonesto subversivo,racionalidade honestidade equidade disciplina conduta dignidade civilidade humildade discernimento intelectual austeridade,0.14285714285714285,-1.1038726029201105,0.1402402058227703,0.23638783987857587,haddad,bolsonaro,weat
inaceitável,aceitável,imoral injusto injusta inapropriado ineficaz inconstitucional racista imprudente indecente ilegal,conveniente consensual adequado apropriada sensato coerente consistente apropriado adequada relevante,0.2,-0.8652393174652585,0.1080304393508359,0.1916653078449674,haddad,bolsonaro,weat
déficit,superávit,endividamento desemprego incremento esvaziamento desconforto estresse agravamento crescimento excesso congestionamento,faturamento iene entreposto usd financeiro adiantamento embargo empreendimento importador contribuinte,0.02857142857142857,-1.4520548345120277,-0.023442877421373375,0.11548326092242697,haddad,bolsonaro,weat
estagnação,desenvolvimento,instabilidade crise prosperidade derrocada debilidade anarquia estabilidade conjuntura estiagem euforia ruptura desordem,desenvolvimento crescimento aprimoramento progresso fortalecimento planejamento enriquecimento aprendizado surgimento manejo fomento incremento,0.6857142857142857,0.31635999722181096,0.23921451220346637,0.19838400097748515,haddad,bolsonaro,weat
péssimo,ótimo,mau equivocado deprimido adiantado desastroso isento contente comprometido preconceituoso infeliz desorganizado,excelente destacado interessante melhor melhorado lindo exaustivo unico excepcional inovador bacana,0.05714285714285714,1.365600333018579,0.03389373333347076,-0.08774333118582507,haddad,ciro,weat
ruim,bom,ruim confuso esquisito frustrante pior decepcionante vergonhoso triste confusa infeliz cansativo,bom certo lindo justo adequado destacado sincero tremendo calmo verdadeiro modesto,0.05714285714285714,1.3475516182385339,0.11077810315962743,-0.019004765054073072,haddad,ciro,weat
imoral,moral,imoral preconceituoso injusto injusta indecente racista inocente abusivo ignorante desonesto subversivo,racionalidade honestidade equidade disciplina conduta dignidade civilidade humildade discernimento intelectual austeridade,0.02857142857142857,1.6846967088350369,0.1402402058227703,-0.03395801062990174,haddad,ciro,weat
inaceitável,aceitável,imoral injusto injusta inapropriado ineficaz inconstitucional racista imprudente indecente ilegal,conveniente consensual adequado apropriada sensato coerente consistente apropriado adequada relevante,0.2857142857142857,0.9364581965581682,0.1080304393508359,0.07528608061665643,haddad,ciro,weat
déficit,superávit,endividamento desemprego incremento esvaziamento desconforto estresse agravamento crescimento excesso congestionamento,faturamento iene entreposto usd financeiro adiantamento embargo empreendimento importador contribuinte,0.2571428571428571,-0.9300833220142439,-0.023442877421373375,0.04796428946174397,haddad,ciro,weat
estagnação,desenvolvimento,instabilidade crise prosperidade derrocada debilidade anarquia estabilidade conjuntura estiagem euforia ruptura desordem,desenvolvimento crescimento aprimoramento progresso fortalecimento planejamento enriquecimento aprendizado surgimento manejo fomento incremento,0.2857142857142857,0.8718804841626873,0.23921451220346637,0.1195246216385104,haddad,ciro,weat
péssimo,ótimo,mau equivocado deprimido adiantado desastroso isento contente comprometido preconceituoso infeliz desorganizado,excelente destacado interessante melhor melhorado lindo exaustivo unico excepcional inovador bacana,0.4857142857142857,0.5284369028094847,0.03389373333347076,-0.008936989361382,haddad,marina,weat
ruim,bom,ruim confuso esquisito frustrante pior decepcionante vergonhoso triste confusa infeliz cansativo,bom certo lindo justo adequado destacado sincero tremendo calmo verdadeiro modesto,0.2,0.9388305316493162,0.11077810315962743,0.03311003494875629,haddad,marina,weat
imoral,moral,imoral preconceituoso injusto injusta indecente racista inocente abusivo ignorante desonesto subversivo,racionalidade honestidade equidade disciplina conduta dignidade civilidade humildade discernimento intelectual austeridade,0.17142857142857143,0.9630857676156351,0.1402402058227703,0.08257204926523214,haddad,marina,weat
inaceitável,aceitável,imoral injusto injusta inapropriado ineficaz inconstitucional racista imprudente indecente ilegal,conveniente consensual adequado apropriada sensato coerente consistente apropriado adequada relevante,0.02857142857142857,1.4761373247136498,0.1080304393508359,0.023308129421383814,haddad,marina,weat
déficit,superávit,endividamento desemprego incremento esvaziamento desconforto estresse agravamento crescimento excesso congestionamento,faturamento iene entreposto usd financeiro adiantamento embargo empreendimento importador contribuinte,0.02857142857142857,-1.5267261368652743,-0.023442877421373375,0.14851520398698367,haddad,marina,weat
estagnação,desenvolvimento,instabilidade crise prosperidade derrocada debilidade anarquia estabilidade conjuntura estiagem euforia ruptura desordem,desenvolvimento crescimento aprimoramento progresso fortalecimento planejamento enriquecimento aprendizado surgimento manejo fomento incremento,0.14285714285714285,1.1960403424471113,0.23921451220346637,0.048657905988685024,haddad,marina,weat
péssimo,ótimo,mau equivocado deprimido adiantado desastroso isento contente comprometido preconceituoso infeliz desorganizado,excelente destacado interessante melhor melhorado lindo exaustivo unico excepcional inovador bacana,0.05714285714285714,1.575219570768537,0.04457437541079218,-0.08774333118582507,bolsonaro,ciro,weat
ruim,bom,ruim confuso esquisito frustrante pior decepcionante vergonhoso triste confusa infeliz cansativo,bom certo lindo justo adequado destacado sincero tremendo calmo verdadeiro modesto,0.02857142857142857,1.5953378592645087,0.10895654038730221,-0.019004765054073072,bolsonaro,ciro,weat
imoral,moral,imoral preconceituoso injusto injusta indecente racista inocente abusivo ignorante desonesto subversivo,racionalidade honestidade equidade disciplina conduta dignidade civilidade humildade discernimento intelectual austeridade,0.02857142857142857,1.7335167601506327,0.23638783987857587,-0.03395801062990174,bolsonaro,ciro,weat
inaceitável,aceitável,imoral injusto injusta inapropriado ineficaz inconstitucional racista imprudente indecente ilegal,conveniente consensual adequado apropriada sensato coerente consistente apropriado adequada relevante,0.02857142857142857,1.0889881412756273,0.1916653078449674,0.07528608061665643,bolsonaro,ciro,weat
déficit,superávit,endividamento desemprego incremento esvaziamento desconforto estresse agravamento crescimento excesso congestionamento,faturamento iene entreposto usd financeiro adiantamento embargo empreendimento importador contribuinte,0.14285714285714285,1.0612221202690046,0.11548326092242697,0.04796428946174397,bolsonaro,ciro,weat
estagnação,desenvolvimento,instabilidade crise prosperidade derrocada debilidade anarquia estabilidade conjuntura estiagem euforia ruptura desordem,desenvolvimento crescimento aprimoramento progresso fortalecimento planejamento enriquecimento aprendizado surgimento manejo fomento incremento,0.2,1.0856992976409792,0.19838400097748515,0.1195246216385104,bolsonaro,ciro,weat
péssimo,ótimo,mau equivocado deprimido adiantado desastroso isento contente comprometido preconceituoso infeliz desorganizado,excelente destacado interessante melhor melhorado lindo exaustivo unico excepcional inovador bacana,0.34285714285714286,0.7413232514978193,0.04457437541079218,-0.008936989361382,bolsonaro,marina,weat
ruim,bom,ruim confuso esquisito frustrante pior decepcionante vergonhoso triste confusa infeliz cansativo,bom certo lindo justo adequado destacado sincero tremendo calmo verdadeiro modesto,0.11428571428571428,1.190904006113943,0.10895654038730221,0.03311003494875629,bolsonaro,marina,weat
imoral,moral,imoral preconceituoso injusto injusta indecente racista inocente abusivo ignorante desonesto subversivo,racionalidade honestidade equidade disciplina conduta dignidade civilidade humildade discernimento intelectual austeridade,0.02857142857142857,1.479232105821714,0.23638783987857587,0.08257204926523214,bolsonaro,marina,weat
inaceitável,aceitável,imoral injusto injusta inapropriado ineficaz inconstitucional racista imprudente indecente ilegal,conveniente consensual adequado apropriada sensato coerente consistente apropriado adequada relevante,0.02857142857142857,1.3319540116227233,0.1916653078449674,0.023308129421383814,bolsonaro,marina,weat
déficit,superávit,endividamento desemprego incremento esvaziamento desconforto estresse agravamento crescimento excesso congestionamento,faturamento iene entreposto usd financeiro adiantamento embargo empreendimento importador contribuinte,0.37142857142857144,-0.6179694110510539,0.11548326092242697,0.14851520398698367,bolsonaro,marina,weat
estagnação,desenvolvimento,instabilidade crise prosperidade derrocada debilidade anarquia estabilidade conjuntura estiagem euforia ruptura desordem,desenvolvimento crescimento aprimoramento progresso fortalecimento planejamento enriquecimento aprendizado surgimento manejo fomento incremento,0.05714285714285714,1.485357411069775,0.19838400097748515,0.048657905988685024,bolsonaro,marina,weat
péssimo,ótimo,mau equivocado deprimido adiantado desastroso isento contente comprometido preconceituoso infeliz desorganizado,excelente destacado interessante melhor melhorado lindo exaustivo unico excepcional inovador bacana,0.14285714285714285,-1.0237416747597303,-0.08774333118582507,-0.008936989361382,ciro,marina,weat
ruim,bom,ruim confuso esquisito frustrante pior decepcionante vergonhoso triste confusa infeliz cansativo,bom certo lindo justo adequado destacado sincero tremendo calmo verdadeiro modesto,0.2857142857142857,-0.7646556052519398,-0.019004765054073072,0.03311003494875629,ciro,marina,weat
imoral,moral,imoral preconceituoso injusto injusta indecente racista inocente abusivo ignorante desonesto subversivo,racionalidade honestidade equidade disciplina conduta dignidade civilidade humildade discernimento intelectual austeridade,0.02857142857142857,-1.6465067340008006,-0.03395801062990174,0.08257204926523214,ciro,marina,weat
inaceitável,aceitável,imoral injusto injusta inapropriado ineficaz inconstitucional racista imprudente indecente ilegal,conveniente consensual adequado apropriada sensato coerente consistente apropriado adequada relevante,0.14285714285714285,1.102756059054965,0.07528608061665643,0.023308129421383814,ciro,marina,weat
déficit,superávit,endividamento desemprego incremento esvaziamento desconforto estresse agravamento crescimento excesso congestionamento,faturamento iene entreposto usd financeiro adiantamento embargo empreendimento importador contribuinte,0.08571428571428572,-1.2736859804160057,0.04796428946174397,0.14851520398698367,ciro,marina,weat
estagnação,desenvolvimento,instabilidade crise prosperidade derrocada debilidade anarquia estabilidade conjuntura estiagem euforia ruptura desordem,desenvolvimento crescimento aprimoramento progresso fortalecimento planejamento enriquecimento aprendizado surgimento manejo fomento incremento,0.11428571428571428,1.1554318377301338,0.1195246216385104,0.048657905988685024,ciro,marina,weat
péssimo,ótimo,mau equivocado deprimido adiantado desastroso isento contente comprometido preconceituoso infeliz desorganizado,excelente destacado interessante melhor melhorado lindo exaustivo unico excepcional inovador bacana,0.5714285714285714,-0.513643960193574,0.07291939362557184,0.09955030238498996,haddad,bolsonaro,weat
ruim,bom,ruim confuso esquisito frustrante pior decepcionante vergonhoso triste confusa infeliz cansativo,bom certo lindo justo adequado destacado sincero tremendo calmo verdadeiro modesto,0.7428571428571429,-0.2528298521632791,0.08061052660089137,0.09834395684926941,haddad,bolsonaro,weat
imoral,moral,imoral preconceituoso injusto injusta indecente racista inocente abusivo ignorante desonesto subversivo,racionalidade honestidade equidade disciplina conduta dignidade civilidade humildade discernimento intelectual austeridade,0.2,-0.8271143509969251,0.15039750226623166,0.19380364133803024,haddad,bolsonaro,weat
inaceitável,aceitável,imoral injusto injusta inapropriado ineficaz inconstitucional racista imprudente indecente ilegal,conveniente consensual adequado apropriada sensato coerente consistente apropriado adequada relevante,0.17142857142857143,-0.9964982820102541,0.048797708366578436,0.1554974794736378,haddad,bolsonaro,weat
déficit,superávit,endividamento desemprego incremento esvaziamento desconforto estresse agravamento crescimento excesso congestionamento,faturamento iene entreposto usd financeiro adiantamento embargo empreendimento importador contribuinte,0.14285714285714285,-1.1561425347036576,-0.029553840005056092,0.07348952620191923,haddad,bolsonaro,weat
estagnação,desenvolvimento,instabilidade crise prosperidade derrocada debilidade anarquia estabilidade conjuntura estiagem euforia ruptura desordem,desenvolvimento crescimento aprimoramento progresso fortalecimento planejamento enriquecimento aprendizado surgimento manejo fomento incremento,0.2857142857142857,0.7010341758750898,0.2554173162440553,0.16447884606935959,haddad,bolsonaro,weat
péssimo,ótimo,mau equivocado deprimido adiantado desastroso isento contente comprometido preconceituoso infeliz desorganizado,excelente destacado interessante melhor melhorado lindo exaustivo unico excepcional inovador bacana,0.02857142857142857,1.5237871823871902,0.07291939362557184,-0.060828244292963934,haddad,ciro,weat
ruim,bom,ruim confuso esquisito frustrante pior decepcionante vergonhoso triste confusa infeliz cansativo,bom certo lindo justo adequado destacado sincero tremendo calmo verdadeiro modesto,0.17142857142857143,1.1310582533542355,0.08061052660089137,-0.007932638034829936,haddad,ciro,weat
imoral,moral,imoral preconceituoso injusto injusta indecente racista inocente abusivo ignorante desonesto subversivo,racionalidade honestidade equidade disciplina conduta dignidade civilidade humildade discernimento intelectual austeridade,0.02857142857142857,1.7859019077681522,0.15039750226623166,-0.0946812621492023,haddad,ciro,weat
inaceitável,aceitável,imoral injusto injusta inapropriado ineficaz inconstitucional racista imprudente indecente ilegal,conveniente consensual adequado apropriada sensato coerente consistente apropriado adequada relevante,0.5142857142857142,-0.6574424912080781,0.048797708366578436,0.09591209315187807,haddad,ciro,weat
déficit,superávit,endividamento desemprego incremento esvaziamento desconforto estresse agravamento crescimento excesso congestionamento,faturamento iene entreposto usd financeiro adiantamento embargo empreendimento importador contribuinte,0.2,-0.9499565795603716,-0.029553840005056092,0.03449774209962326,haddad,ciro,weat
estagnação,desenvolvimento,instabilidade crise prosperidade derrocada debilidade anarquia estabilidade conjuntura estiagem euforia ruptura desordem,desenvolvimento crescimento aprimoramento progresso fortalecimento planejamento enriquecimento aprendizado surgimento manejo fomento incremento,0.17142857142857143,1.0308962601169354,0.2554173162440553,0.11994609549823079,haddad,ciro,weat
péssimo,ótimo,mau equivocado deprimido adiantado desastroso isento contente comprometido preconceituoso infeliz desorganizado,excelente destacado interessante melhor melhorado lindo exaustivo unico excepcional inovador bacana,0.2857142857142857,0.7324166977198717,0.07291939362557184,0.019017152413060887,haddad,marina,weat
ruim,bom,ruim confuso esquisito frustrante pior decepcionante vergonhoso triste confusa infeliz cansativo,bom certo lindo justo adequado destacado sincero tremendo calmo verdadeiro modesto,0.5142857142857142,0.4924823143652541,0.08061052660089137,0.0342340391959708,haddad,marina,weat
imoral,moral,imoral preconceituoso injusto injusta indecente racista inocente abusivo ignorante desonesto subversivo,racionalidade honestidade equidade disciplina conduta dignidade civilidade humildade discernimento intelectual austeridade,0.08571428571428572,1.2962593366809556,0.15039750226623166,0.06941935155041076,haddad,marina,weat
inaceitável,aceitável,imoral injusto injusta inapropriado ineficaz inconstitucional racista imprudente indecente ilegal,conveniente consensual adequado apropriada sensato coerente consistente apropriado adequada relevante,1,0.024391266264855046,0.048797708366578436,0.04721517964514724,haddad,marina,weat
déficit,superávit,endividamento desemprego incremento esvaziamento desconforto estresse agravamento crescimento excesso congestionamento,faturamento iene entreposto usd financeiro adiantamento embargo empreendimento importador contribuinte,0.08571428571428572,-1.4481810613410078,-0.029553840005056092,0.11731688059552178,haddad,marina,weat
estagnação,desenvolvimento,instabilidade crise prosperidade derrocada debilidade anarquia estabilidade conjuntura estiagem euforia ruptura desordem,desenvolvimento crescimento aprimoramento progresso fortalecimento planejamento enriquecimento aprendizado surgimento manejo fomento incremento,0.14285714285714285,1.2359281163624225,0.2554173162440553,0.08153827742524605,haddad,marina,weat
péssimo,ótimo,mau equivocado deprimido adiantado desastroso isento contente comprometido preconceituoso infeliz desorganizado,excelente destacado interessante melhor melhorado lindo exaustivo unico excepcional inovador bacana,0.02857142857142857,1.7810696871712173,0.09955030238498996,-0.060828244292963934,bolsonaro,ciro,weat
ruim,bom,ruim confuso esquisito frustrante pior decepcionante vergonhoso triste confusa infeliz cansativo,bom certo lindo justo adequado destacado sincero tremendo calmo verdadeiro modesto,0.02857142857142857,1.365319368028487,0.09834395684926941,-0.007932638034829936,bolsonaro,ciro,weat
imoral,moral,imoral preconceituoso injusto injusta indecente racista inocente abusivo ignorante desonesto subversivo,racionalidade honestidade equidade disciplina conduta dignidade civilidade humildade discernimento intelectual austeridade,0.02857142857142857,1.8296711741284568,0.19380364133803024,-0.0946812621492023,bolsonaro,ciro,weat
inaceitável,aceitável,imoral injusto injusta inapropriado ineficaz inconstitucional racista imprudente indecente ilegal,conveniente consensual adequado apropriada sensato coerente consistente apropriado adequada relevante,0.34285714285714286,0.7821897648329275,0.1554974794736378,0.09591209315187807,bolsonaro,ciro,weat
déficit,superávit,endividamento desemprego incremento esvaziamento desconforto estresse agravamento crescimento excesso congestionamento,faturamento iene entreposto usd financeiro adiantamento embargo empreendimento importador contribuinte,0.4,0.6496047119510929,0.07348952620191923,0.03449774209962326,bolsonaro,ciro,weat
estagnação,desenvolvimento,instabilidade crise prosperidade derrocada debilidade anarquia estabilidade conjuntura estiagem euforia ruptura desordem,desenvolvimento crescimento aprimoramento progresso fortalecimento planejamento enriquecimento aprendizado surgimento manejo fomento incremento,0.42857142857142855,0.5693473438821258,0.16447884606935959,0.11994609549823079,bolsonaro,ciro,weat
péssimo,ótimo,mau equivocado deprimido adiantado desastroso isento contente comprometido preconceituoso infeliz desorganizado,excelente destacado interessante melhor melhorado lindo exaustivo unico excepcional inovador bacana,0.14285714285714285,1.1867056427247682,0.09955030238498996,0.019017152413060887,bolsonaro,marina,weat
ruim,bom,ruim confuso esquisito frustrante pior decepcionante vergonhoso triste confusa infeliz cansativo,bom certo lindo justo adequado destacado sincero tremendo calmo verdadeiro modesto,0.4,0.7006963444586386,0.09834395684926941,0.0342340391959708,bolsonaro,marina,weat
imoral,moral,imoral preconceituoso injusto injusta indecente racista inocente abusivo ignorante desonesto subversivo,racionalidade honestidade equidade disciplina conduta dignidade civilidade humildade discernimento intelectual austeridade,0.02857142857142857,1.6248264201940368,0.19380364133803024,0.06941935155041076,bolsonaro,marina,weat
