seed_a,seed_b,palavras_a,palavras_b,p_valor,tam_efeito,bias_entity,bias_entity1,seed_x,seed_y,metodo
péssimo,ótimo,mau equivocado adiantado desastroso isento contente comprometido preconceituoso infeliz farto falido injusto satisfeito abusivo atrasado inesperado doloroso absurdo triste incerto violento especulativo,excelente destacado interessante melhor lindo unico excepcional inovador bacana impressionante ideal competitivo outro determinado diferenciado honesto imenso experiente apropriado expressivo avaliado moderado,0.05714285714285714,1.1811599370180188,-0.012048761163977809,-0.07858396495868304,pt,psl,weat
ruim,bom,ruim confuso pior vergonhoso triste chato confusa infeliz incoerente errado dificil obvio boa insignificante errada injusto irrelevante incompleto feio realmente idiota chocante inseguro arriscado,bom certo lindo justo adequado destacado sincero calmo verdadeiro modesto digno limpo moderado bocado preciso duro outro imenso positivo delicado mero honesto pequeno sinceramente,0.05714285714285714,1.4752236492506168,0.003124406584074299,-0.04460421509205288,pt,psl,weat
imoral,moral,imoral preconceituoso injusto injusta racista inocente abusivo ignorante desonesto incesto cruel arrogante incompetente perverso preconceituosa vergonhoso estupro falho oportunista intencional,racionalidade honestidade equidade disciplina conduta dignidade humildade discernimento individualidade individualismo intelectual austeridade relativismo doutrina existencial passividade bondade universalidade determinismo masculinidade,0.4,-0.6608647436453946,0.14143369994997462,0.19674823661147609,pt,psl,weat
inaceitável,aceitável,imoral injusto injusta ineficaz inconstitucional racista ilegal moralmente falho insulto proposital oportunista incompetente abusivo culpada inocente deliberada desonesto irracional deliberado,conveniente consensual adequado apropriada coerente consistente apropriado adequada relevante interessante dificil possivel eficaz imparcial preciso usual complicado trivial convincente ideal,0.6857142857142857,-0.29250049684457763,0.020105725149322642,0.04593683121992001,pt,psl,weat
déficit,superávit,endividamento desemprego incremento esvaziamento desconforto estresse agravamento crescimento excesso congestionamento esgotamento desgaste atraso potencial fluxo comprometimento trauma desvio consumo sangramento surto empobrecimento descontentamento descaso congelamento retardo,faturamento entreposto financeiro embargo empreendimento importador contribuinte mercado comprador produto fornecedor banco exportador share fiscal receita acerto varejo salarial us pagamentos cambial fmi eleitorado estabelecimento auditor,0.7142857142857143,0.19664901951470032,0.004202076744057356,-0.009121281600213638,pt,psl,weat
estagnação,desenvolvimento,instabilidade crise prosperidade derrocada debilidade anarquia estabilidade conjuntura euforia ruptura desordem escassez empobrecimento reviravolta desemprego colapso hegemonia queda vulnerabilidade agravamento retrocesso impopularidade,desenvolvimento crescimento aprimoramento progresso fortalecimento planejamento enriquecimento aprendizado surgimento manejo fomento incremento empreendedorismo aproveitamento estudo funcionamento consumo aparecimento aprofundamento investimento cultivo envelhecimento,0.34285714285714286,0.821492866035498,0.21133439841210633,0.1169622228860283,pt,psl,weat
péssimo,ótimo,mau equivocado adiantado desastroso isento contente comprometido preconceituoso infeliz farto falido injusto satisfeito abusivo atrasado inesperado doloroso absurdo triste incerto violento especulativo,excelente destacado interessante melhor lindo unico excepcional inovador bacana impressionante ideal competitivo outro determinado diferenciado honesto imenso experiente apropriado expressivo avaliado moderado,0.02857142857142857,1.5715480597097342,-0.012048761163977809,-0.14324433169858308,pt,ciro,weat
ruim,bom,ruim confuso pior vergonhoso triste chato confusa infeliz incoerente errado dificil obvio boa insignificante errada injusto irrelevante incompleto feio realmente idiota chocante inseguro arriscado,bom certo lindo justo adequado destacado sincero calmo verdadeiro modesto digno limpo moderado bocado preciso duro outro imenso positivo delicado mero honesto pequeno sinceramente,0.05714285714285714,1.4430928099247458,0.003124406584074299,-0.06088508955877463,pt,ciro,weat
imoral,moral,imoral preconceituoso injusto injusta racista inocente abusivo ignorante desonesto incesto cruel arrogante incompetente perverso preconceituosa vergonhoso estupro falho oportunista intencional,racionalidade honestidade equidade disciplina conduta dignidade humildade discernimento individualidade individualismo intelectual austeridade relativismo doutrina existencial passividade bondade universalidade determinismo masculinidade,0.5714285714285714,0.45761478999898986,0.14143369994997462,0.11106642743749554,pt,ciro,weat
inaceitável,aceitável,imoral injusto injusta ineficaz inconstitucional racista ilegal moralmente falho insulto proposital oportunista incompetente abusivo culpada inocente deliberada desonesto irracional deliberado,conveniente consensual adequado apropriada coerente consistente apropriado adequada relevante interessante dificil possivel eficaz imparcial preciso usual complicado trivial convincente ideal,0.11428571428571428,1.0985702438245704,0.020105725149322642,-0.09191948861627965,pt,ciro,weat
déficit,superávit,endividamento desemprego incremento esvaziamento desconforto estresse agravamento crescimento excesso congestionamento esgotamento desgaste atraso potencial fluxo comprometimento trauma desvio consumo sangramento surto empobrecimento descontentamento descaso congelamento retardo,faturamento entreposto financeiro embargo empreendimento importador contribuinte mercado comprador produto fornecedor banco exportador share fiscal receita acerto varejo salarial us pagamentos cambial fmi eleitorado estabelecimento auditor,0.2571428571428571,0.932817980841404,0.004202076744057356,-0.07022173334732533,pt,ciro,weat
estagnação,desenvolvimento,instabilidade crise prosperidade derrocada debilidade anarquia estabilidade conjuntura euforia ruptura desordem escassez empobrecimento reviravolta desemprego colapso hegemonia queda vulnerabilidade agravamento retrocesso impopularidade,desenvolvimento crescimento aprimoramento progresso fortalecimento planejamento enriquecimento aprendizado surgimento manejo fomento incremento empreendedorismo aproveitamento estudo funcionamento consumo aparecimento aprofundamento investimento cultivo envelhecimento,0.8285714285714286,0.1886666102586829,0.21133439841210633,0.19110589223363655,pt,ciro,weat
péssimo,ótimo,mau equivocado adiantado desastroso isento contente comprometido preconceituoso infeliz farto falido injusto satisfeito abusivo atrasado inesperado doloroso absurdo triste incerto violento especulativo,excelente destacado interessante melhor lindo unico excepcional inovador bacana impressionante ideal competitivo outro determinado diferenciado honesto imenso experiente apropriado expressivo avaliado moderado,0.05714285714285714,1.4048804513163604,-0.07858396495868304,-0.14324433169858308,psl,ciro,weat
ruim,bom,ruim confuso pior vergonhoso triste chato confusa infeliz incoerente errado dificil obvio boa insignificante errada injusto irrelevante incompleto feio realmente idiota chocante inseguro arriscado,bom certo lindo justo adequado destacado sincero calmo verdadeiro modesto digno limpo moderado bocado preciso duro outro imenso positivo delicado mero honesto pequeno sinceramente,0.5142857142857142,0.5568268561988157,-0.04460421509205288,-0.06088508955877463,psl,ciro,weat
imoral,moral,imoral preconceituoso injusto injusta racista inocente abusivo ignorante desonesto incesto cruel arrogante incompetente perverso preconceituosa vergonhoso estupro falho oportunista intencional,racionalidade honestidade equidade disciplina conduta dignidade humildade discernimento individualidade individualismo intelectual austeridade relativismo doutrina existencial passividade bondade universalidade determinismo masculinidade,0.08571428571428572,1.2351396091498117,0.19674823661147609,0.11106642743749554,psl,ciro,weat
inaceitável,aceitável,imoral injusto injusta ineficaz inconstitucional racista ilegal moralmente falho insulto proposital oportunista incompetente abusivo culpada inocente deliberada desonesto irracional deliberado,conveniente consensual adequado apropriada coerente consistente apropriado adequada relevante interessante dificil possivel eficaz imparcial preciso usual complicado trivial convincente ideal,0.02857142857142857,1.5664860280624253,0.04593683121992001,-0.09191948861627965,psl,ciro,weat
déficit,superávit,endividamento desemprego incremento esvaziamento desconforto estresse agravamento crescimento excesso congestionamento esgotamento desgaste atraso potencial fluxo comprometimento trauma desvio consumo sangramento surto empobrecimento descontentamento descaso congelamento retardo,faturamento entreposto financeiro embargo empreendimento importador contribuinte mercado comprador produto fornecedor banco exportador share fiscal receita acerto varejo salarial us pagamentos cambial fmi eleitorado estabelecimento auditor,0.08571428571428572,1.182871812787356,-0.009121281600213638,-0.07022173334732533,psl,ciro,weat
estagnação,desenvolvimento,instabilidade crise prosperidade derrocada debilidade anarquia estabilidade conjuntura euforia ruptura desordem escassez empobrecimento reviravolta desemprego colapso hegemonia queda vulnerabilidade agravamento retrocesso impopularidade,desenvolvimento crescimento aprimoramento progresso fortalecimento planejamento enriquecimento aprendizado surgimento manejo fomento incremento empreendedorismo aproveitamento estudo funcionamento consumo aparecimento aprofundamento investimento cultivo envelhecimento,0.2,-1.0307855281891183,0.1169622228860283,0.19110589223363655,psl,ciro,weat
péssimo,ótimo,mau equivocado adiantado desastroso isento contente comprometido preconceituoso infeliz farto falido injusto satisfeito abusivo atrasado inesperado doloroso absurdo triste incerto violento especulativo,excelente destacado interessante melhor lindo unico excepcional inovador bacana impressionante ideal competitivo outro determinado diferenciado honesto imenso experiente apropriado expressivo avaliado moderado,0.2,0.9278918069234534,-0.009810205993416296,-0.0693854168084899,pt,psl,weat
ruim,bom,ruim confuso pior vergonhoso triste chato confusa infeliz incoerente errado dificil obvio boa insignificante errada injusto irrelevante incompleto feio realmente idiota chocante inseguro arriscado,bom certo lindo justo adequado destacado sincero calmo verdadeiro modesto digno limpo moderado bocado preciso duro outro imenso positivo delicado mero honesto pequeno sinceramente,0.14285714285714285,1.0041294378157848,-7.50101911830614e-4,-0.029873109967485073,pt,psl,weat
imoral,moral,imoral preconceituoso injusto injusta racista inocente abusivo ignorante desonesto incesto cruel arrogante incompetente perverso preconceituosa vergonhoso estupro falho oportunista intencional,racionalidade honestidade equidade disciplina conduta dignidade humildade discernimento individualidade individualismo intelectual austeridade relativismo doutrina existencial passividade bondade universalidade determinismo masculinidade,0.8285714285714286,-0.17765588880021244,0.14499556519922627,0.15757646757788363,pt,psl,weat
inaceitável,aceitável,imoral injusto injusta ineficaz inconstitucional racista ilegal moralmente falho insulto proposital oportunista incompetente abusivo culpada inocente deliberada desonesto irracional deliberado,conveniente consensual adequado apropriada coerente consistente apropriado adequada relevante interessante dificil possivel eficaz imparcial preciso usual complicado trivial convincente ideal,0.9142857142857143,-0.13321203300280116,0.045059278594631644,0.05585669693010109,pt,psl,weat
déficit,superávit,endividamento desemprego incremento esvaziamento desconforto estresse agravamento crescimento excesso congestionamento esgotamento desgaste atraso potencial fluxo comprometimento trauma desvio consumo sangramento surto empobrecimento descontentamento descaso congelamento retardo,faturamento entreposto financeiro embargo empreendimento importador contribuinte mercado comprador produto fornecedor banco exportador share fiscal receita acerto varejo salarial us pagamentos cambial fmi eleitorado estabelecimento auditor,0.5428571428571428,0.47066499619113783,0.0028880485990778818,-0.023818565602911318,pt,psl,weat
estagnação,desenvolvimento,instabilidade crise prosperidade derrocada debilidade anarquia estabilidade conjuntura euforia ruptura desordem escassez empobrecimento reviravolta desemprego colapso hegemonia queda vulnerabilidade agravamento retrocesso impopularidade,desenvolvimento crescimento aprimoramento progresso fortalecimento planejamento enriquecimento aprendizado surgimento manejo fomento incremento empreendedorismo aproveitamento estudo funcionamento consumo aparecimento aprofundamento investimento cultivo envelhecimento,0.37142857142857144,0.7553046050257519,0.19137816101793306,0.10393975457056111,pt,psl,weat
péssimo,ótimo,mau equivocado adiantado desastroso isento contente comprometido preconceituoso infeliz farto falido injusto satisfeito abusivo atrasado inesperado doloroso absurdo triste incerto violento especulativo,excelente destacado interessante melhor lindo unico excepcional inovador bacana impressionante ideal competitivo outro determinado diferenciado honesto imenso experiente apropriado expressivo avaliado moderado,0.02857142857142857,1.5086853167322778,-0.009810205993416296,-0.13905673434165927,pt,ciro,weat
ruim,bom,ruim confuso pior vergonhoso triste chato confusa infeliz incoerente errado dificil obvio boa insignificante errada injusto irrelevante incompleto feio realmente idiota chocante inseguro arriscado,bom certo lindo justo adequado destacado sincero calmo verdadeiro modesto digno limpo moderado bocado preciso duro outro imenso positivo delicado mero honesto pequeno sinceramente,0.05714285714285714,1.5417231055381122,-7.50101911830614e-4,-0.07285174185007845,pt,ciro,weat
imoral,moral,imoral preconceituoso injusto injusta racista inocente abusivo ignorante desonesto incesto cruel arrogante incompetente perverso preconceituosa vergonhoso estupro falho oportunista intencional,racionalidade honestidade equidade disciplina conduta dignidade humildade discernimento individualidade individualismo intelectual austeridade relativismo doutrina existencial passividade bondade universalidade determinismo masculinidade,0.42857142857142855,0.6438871834035115,0.14499556519922627,0.10065032596223517,pt,ciro,weat
inaceitável,aceitável,imoral injusto injusta ineficaz inconstitucional racista ilegal moralmente falho insulto proposital oportunista incompetente abusivo culpada inocente deliberada desonesto irracional deliberado,conveniente consensual adequado apropriada coerente consistente apropriado adequada relevante interessante dificil possivel eficaz imparcial preciso usual complicado trivial convincente ideal,0.11428571428571428,1.149337804319053,0.045059278594631644,-0.06261386520319265,pt,ciro,weat
déficit,superávit,endividamento desemprego incremento esvaziamento desconforto estresse agravamento crescimento excesso congestionamento esgotamento desgaste atraso potencial fluxo comprometimento trauma desvio consumo sangramento surto empobrecimento descontentamento descaso congelamento retardo,faturamento entreposto financeiro embargo empreendimento importador contribuinte mercado comprador produto fornecedor banco exportador share fiscal receita acerto varejo salarial us pagamentos cambial fmi eleitorado estabelecimento auditor,0.17142857142857143,1.1077793240264167,0.0028880485990778818,-0.08009099256867014,pt,ciro,weat
estagnação,desenvolvimento,instabilidade crise prosperidade derrocada debilidade anarquia estabilidade conjuntura euforia ruptura desordem escassez empobrecimento reviravolta desemprego colapso hegemonia queda vulnerabilidade agravamento retrocesso impopularidade,desenvolvimento crescimento aprimoramento progresso fortalecimento planejamento enriquecimento aprendizado surgimento manejo fomento incremento empreendedorismo aproveitamento estudo funcionamento consumo aparecimento aprofundamento investimento cultivo envelhecimento,0.9714285714285714,-0.0480006423518675,0.19137816101793306,0.1966090951844099,pt,ciro,weat
péssimo,ótimo,mau equivocado adiantado desastroso isento contente comprometido preconceituoso infeliz farto falido injusto satisfeito abusivo atrasado inesperado doloroso absurdo triste incerto violento especulativo,excelente destacado interessante melhor lindo unico excepcional inovador bacana impressionante ideal competitivo outro determinado diferenciado honesto imenso experiente apropriado expressivo avaliado moderado,0.11428571428571428,1.2142783330512674,-0.0693854168084899,-0.13905673434165927,psl,ciro,weat
ruim,bom,ruim confuso pior vergonhoso triste chato confusa infeliz incoerente errado dificil obvio boa insignificante errada injusto irrelevante incompleto feio realmente idiota chocante inseguro arriscado,bom certo lindo justo adequado destacado sincero calmo verdadeiro modesto digno limpo moderado bocado preciso duro outro imenso positivo delicado mero honesto pequeno sinceramente,0.08571428571428572,1.3140805320827322,-0.029873109967485073,-0.07285174185007845,psl,ciro,weat
imoral,moral,imoral preconceituoso injusto injusta racista inocente abusivo ignorante desonesto incesto cruel arrogante incompetente perverso preconceituosa vergonhoso estupro falho oportunista intencional,racionalidade honestidade equidade disciplina conduta dignidade humildade discernimento individualidade individualismo intelectual austeridade relativismo doutrina existencial passividade bondade universalidade determinismo masculinidade,0.11428571428571428,1.191240079815789,0.15757646757788363,0.10065032596223517,psl,ciro,weat
inaceitável,aceitável,imoral injusto injusta ineficaz inconstitucional racista ilegal moralmente falho insulto proposital oportunista incompetente abusivo culpada inocente deliberada desonesto irracional deliberado,conveniente consensual adequado apropriada coerente consistente apropriado adequada relevante interessante dificil possivel eficaz imparcial preciso usual complicado trivial convincente ideal,0.05714285714285714,1.4434603692262795,0.05585669693010109,-0.06261386520319265,psl,ciro,weat
déficit,superávit,endividamento desemprego incremento esvaziamento desconforto estresse agravamento crescimento excesso congestionamento esgotamento desgaste atraso potencial fluxo comprometimento trauma desvio consumo sangramento surto empobrecimento descontentamento descaso congelamento retardo,faturamento entreposto financeiro embargo empreendimento importador contribuinte mercado comprador produto fornecedor banco exportador share fiscal receita acerto varejo salarial us pagamentos cambial fmi eleitorado estabelecimento auditor,0.11428571428571428,1.1725088955208745,-0.023818565602911318,-0.08009099256867014,psl,ciro,weat
estagnação,desenvolvimento,instabilidade crise prosperidade derrocada debilidade anarquia estabilidade conjuntura euforia ruptura desordem escassez empobrecimento reviravolta desemprego colapso hegemonia queda vulnerabilidade agravamento retrocesso impopularidade,desenvolvimento crescimento aprimoramento progresso fortalecimento planejamento enriquecimento aprendizado surgimento manejo fomento incremento empreendedorismo aproveitamento estudo funcionamento consumo aparecimento aprofundamento investimento cultivo envelhecimento,0.05714285714285714,-1.3185757967662106,0.10393975457056111,0.1966090951844099,psl,ciro,weat
péssimo,ótimo,mau equivocado adiantado desastroso isento contente comprometido preconceituoso infeliz farto falido injusto satisfeito abusivo atrasado inesperado doloroso absurdo triste incerto violento especulativo,excelente destacado interessante melhor lindo unico excepcional inovador bacana impressionante ideal competitivo outro determinado diferenciado honesto imenso experiente apropriado expressivo avaliado moderado,0.2571428571428571,0.8072485970431346,-0.020545238233472776,-0.0707573507071448,pt,psl,weat
ruim,bom,ruim confuso pior vergonhoso triste chato confusa infeliz incoerente errado dificil obvio boa insignificante errada injusto irrelevante incompleto feio realmente idiota chocante inseguro arriscado,bom certo lindo justo adequado destacado sincero calmo verdadeiro modesto digno limpo moderado bocado preciso duro outro imenso positivo delicado mero honesto pequeno sinceramente,0.22857142857142856,0.9574675748500985,-0.010995262668700337,-0.0477233695119792,pt,psl,weat
imoral,moral,imoral preconceituoso injusto injusta racista inocente abusivo ignorante desonesto incesto cruel arrogante incompetente perverso preconceituosa vergonhoso estupro falho oportunista intencional,racionalidade honestidade equidade disciplina conduta dignidade humildade discernimento individualidade individualismo intelectual austeridade relativismo doutrina existencial passividade bondade universalidade determinismo masculinidade,0.5428571428571428,-0.5175671781572212,0.16855665844717835,0.2054522975883306,pt,psl,weat
inaceitável,aceitável,imoral injusto injusta ineficaz inconstitucional racista ilegal moralmente falho insulto proposital oportunista incompetente abusivo culpada inocente deliberada desonesto irracional deliberado,conveniente consensual adequado apropriada coerente consistente apropriado adequada relevante interessante dificil possivel eficaz imparcial preciso usual complicado trivial convincente ideal,0.6857142857142857,-0.29898008750019073,0.036463538928976816,0.06296809235424843,pt,psl,weat
déficit,superávit,endividamento desemprego incremento esvaziamento desconforto estresse agravamento crescimento excesso congestionamento esgotamento desgaste atraso potencial fluxo comprometimento trauma desvio consumo sangramento surto empobrecimento descontentamento descaso congelamento retardo,faturamento entreposto financeiro embargo empreendimento importador contribuinte mercado comprador produto fornecedor banco exportador share fiscal receita acerto varejo salarial us pagamentos cambial fmi eleitorado estabelecimento auditor,0.9142857142857143,0.18994713648560838,-0.02067989935207426,-0.031728393515040074,pt,psl,weat
estagnação,desenvolvimento,instabilidade crise prosperidade derrocada debilidade anarquia estabilidade conjuntura euforia ruptura desordem escassez empobrecimento reviravolta desemprego colapso hegemonia queda vulnerabilidade agravamento retrocesso impopularidade,desenvolvimento crescimento aprimoramento progresso fortalecimento planejamento enriquecimento aprendizado surgimento manejo fomento incremento empreendedorismo aproveitamento estudo funcionamento consumo aparecimento aprofundamento investimento cultivo envelhecimento,0.4857142857142857,0.5298401588840305,0.1621233890391733,0.10963652949564527,pt,psl,weat
péssimo,ótimo,mau equivocado adiantado desastroso isento contente comprometido preconceituoso infeliz farto falido injusto satisfeito abusivo atrasado inesperado doloroso absurdo triste incerto violento especulativo,excelente destacado interessante melhor lindo unico excepcional inovador bacana impressionante ideal competitivo outro determinado diferenciado honesto imenso experiente apropriado expressivo avaliado moderado,0.02857142857142857,1.4576593832621463,-0.020545238233472776,-0.15238607280013722,pt,ciro,weat
ruim,bom,ruim confuso pior vergonhoso triste chato confusa infeliz incoerente errado dificil obvio boa insignificante errada injusto irrelevante incompleto feio realmente idiota chocante inseguro arriscado,bom certo lindo justo adequado destacado sincero calmo verdadeiro modesto digno limpo moderado bocado preciso duro outro imenso positivo delicado mero honesto pequeno sinceramente,0.02857142857142857,1.566439149615295,-0.010995262668700337,-0.09177131183510416,pt,ciro,weat
imoral,moral,imoral preconceituoso injusto injusta racista inocente abusivo ignorante desonesto incesto cruel arrogante incompetente perverso preconceituosa vergonhoso estupro falho oportunista intencional,racionalidade honestidade equidade disciplina conduta dignidade humildade discernimento individualidade individualismo intelectual austeridade relativismo doutrina existencial passividade bondade universalidade determinismo masculinidade,0.5714285714285714,0.39142121062011115,0.16855665844717835,0.14254675599244834,pt,ciro,weat
