seed_a,seed_b,palavras_a,palavras_b,p_valor,tam_efeito,bias_entity,bias_entity1,seed_x,seed_y,metodo
péssimo,ótimo,mau precário lamentável equivocado indesejável desconfortável adiantado desastroso isento contente desfavorável comprometido,excelente razoável destacado interessante melhor melhorado lindo importantíssimo excepcional prático inovador dinâmico,0.5142857142857142,0.6047094551557964,0.0026807091471086966,-0.04814646150700247,marina,aécio,weat
imoral,moral,imoral inaceitável hipócrita preconceituoso injusto injusta racista inocente abusivo subversivo cruel indesejável inadmissível imprudente incompetente perverso preconceituosa ridículo vergonhoso estupro falho oportunista,racionalidade honestidade equidade disciplina conduta dignidade civilidade humildade discernimento dogmática individualidade intelectual austeridade intolerância consciência obediência opressão moderação alienação doutrina prudência passividade,0.3142857142857143,-0.7601614859087943,0.029949165052535094,0.10884714667385059,marina,aécio,weat
inaceitável,aceitável,inaceitável inadmissível imoral injusto lamentável injusta ineficaz inconstitucional racista imprudente,compreensível conveniente viável admissível consensual satisfatório razoável vantajoso confiável adequado,0.05714285714285714,1.1804624894278952,-0.06331580224412901,-0.3388510624545175,marina,aécio,weat
déficit,superávit,déficit endividamento desemprego débito mal-estar incremento esvaziamento desconforto estresse agravamento crescimento excesso prejuízo congestionamento acúmulo esgotamento,superávit faturamento monopólio bancário financeiro adiantamento embargo empreendimento bilhões bilhão trilhão dólar salário contribuinte monetário crédito,1,-0.02719806803023395,0.027658472106905002,0.028653837912081287,marina,aécio,weat
estagnação,desenvolvimento,estagnação recessão instabilidade retração crise decadência hiperinflação turbulência desorganização prosperidade liberalização desaceleração deterioração paralisação agitação,desenvolvimento crescimento aprimoramento progresso fortalecimento planejamento enriquecimento aperfeiçoamento aprendizado surgimento manejo avanço fomento incremento empreendedorismo,0.37142857142857144,-0.6959922129020469,0.002805083852956372,0.06889813976422784,marina,aécio,weat
péssimo,ótimo,mau precário lamentável equivocado indesejável desconfortável adiantado desastroso isento contente desfavorável comprometido,excelente razoável destacado interessante melhor melhorado lindo importantíssimo excepcional prático inovador dinâmico,0.4857142857142857,0.5577781687753416,0.0825037542987974,0.03608258099331678,dilma,marina,weat
imoral,moral,imoral inaceitável hipócrita preconceituoso injusto injusta racista inocente abusivo subversivo cruel indesejável inadmissível imprudente incompetente perverso preconceituosa ridículo vergonhoso estupro falho oportunista,racionalidade honestidade equidade disciplina conduta dignidade civilidade humildade discernimento dogmática individualidade intelectual austeridade intolerância consciência obediência opressão moderação alienação doutrina prudência passividade,0.11428571428571428,1.0975756923300979,0.14968623666798114,0.026206505997794872,dilma,marina,weat
inaceitável,aceitável,inaceitável inadmissível imoral injusto lamentável injusta ineficaz inconstitucional racista imprudente,compreensível conveniente viável admissível consensual satisfatório razoável vantajoso confiável adequado,0.7714285714285715,-0.24028964689596602,-0.07689177990278274,-0.03963245723281757,dilma,marina,weat
déficit,superávit,déficit endividamento desemprego débito mal-estar incremento esvaziamento desconforto estresse agravamento crescimento excesso prejuízo congestionamento acúmulo esgotamento,superávit faturamento monopólio bancário financeiro adiantamento embargo empreendimento bilhões bilhão trilhão dólar salário contribuinte monetário crédito,0.2,0.8644443210175069,0.11012033612203889,0.0634392323261688,dilma,marina,weat
estagnação,desenvolvimento,estagnação recessão instabilidade retração crise decadência hiperinflação turbulência desorganização prosperidade liberalização desaceleração deterioração paralisação agitação,desenvolvimento crescimento aprimoramento progresso fortalecimento planejamento enriquecimento aperfeiçoamento aprendizado surgimento manejo avanço fomento incremento empreendedorismo,0.05714285714285714,1.2863271996297716,0.13927807715467416,-0.016214908579112834,dilma,marina,weat
péssimo,ótimo,mau precário lamentável equivocado indesejável desconfortável adiantado desastroso isento contente desfavorável comprometido,excelente razoável destacado interessante melhor melhorado lindo importantíssimo excepcional prático inovador dinâmico,0.08571428571428572,1.2448083688476257,0.0825037542987974,-0.010086746744963584,dilma,aécio,weat
imoral,moral,imoral inaceitável hipócrita preconceituoso injusto injusta racista inocente abusivo subversivo cruel indesejável inadmissível imprudente incompetente perverso preconceituosa ridículo vergonhoso estupro falho oportunista,racionalidade honestidade equidade disciplina conduta dignidade civilidade humildade discernimento dogmática individualidade intelectual austeridade intolerância consciência obediência opressão moderação alienação doutrina prudência passividade,0.05714285714285714,1.4522567029639588,0.14968623666798114,0.05522944999526458,dilma,aécio,weat
inaceitável,aceitável,inaceitável inadmissível imoral injusto lamentável injusta ineficaz inconstitucional racista imprudente,compreensível conveniente viável admissível consensual satisfatório razoável vantajoso confiável adequado,0.02857142857142857,1.7537159084244278,-0.07689177990278274,-0.3330878880288239,dilma,aécio,weat
déficit,superávit,déficit endividamento desemprego débito mal-estar incremento esvaziamento desconforto estresse agravamento crescimento excesso prejuízo congestionamento acúmulo esgotamento,superávit faturamento monopólio bancário financeiro adiantamento embargo empreendimento bilhões bilhão trilhão dólar salário contribuinte monetário crédito,0.2857142857142857,0.8447660357345793,0.11012033612203889,0.07682909203303756,dilma,aécio,weat
estagnação,desenvolvimento,estagnação recessão instabilidade retração crise decadência hiperinflação turbulência desorganização prosperidade liberalização desaceleração deterioração paralisação agitação,desenvolvimento crescimento aprimoramento progresso fortalecimento planejamento enriquecimento aperfeiçoamento aprendizado surgimento manejo avanço fomento incremento empreendedorismo,0.17142857142857143,1.0676331788291649,0.13927807715467416,0.04902386310851842,dilma,aécio,weat
péssimo,ótimo,mau precário lamentável equivocado indesejável desconfortável adiantado desastroso isento contente desfavorável comprometido,excelente razoável destacado interessante melhor melhorado lindo importantíssimo excepcional prático inovador dinâmico,0.4857142857142857,0.5252361413170396,0.03608258099331678,-0.010086746744963584,marina,aécio,weat
imoral,moral,imoral inaceitável hipócrita preconceituoso injusto injusta racista inocente abusivo subversivo cruel indesejável inadmissível imprudente incompetente perverso preconceituosa ridículo vergonhoso estupro falho oportunista,racionalidade honestidade equidade disciplina conduta dignidade civilidade humildade discernimento dogmática individualidade intelectual austeridade intolerância consciência obediência opressão moderação alienação doutrina prudência passividade,0.7142857142857143,-0.3327890231988017,0.026206505997794872,0.05522944999526458,marina,aécio,weat
inaceitável,aceitável,inaceitável inadmissível imoral injusto lamentável injusta ineficaz inconstitucional racista imprudente,compreensível conveniente viável admissível consensual satisfatório razoável vantajoso confiável adequado,0.02857142857142857,1.347419722814055,-0.03963245723281757,-0.3330878880288239,marina,aécio,weat
déficit,superávit,déficit endividamento desemprego débito mal-estar incremento esvaziamento desconforto estresse agravamento crescimento excesso prejuízo congestionamento acúmulo esgotamento,superávit faturamento monopólio bancário financeiro adiantamento embargo empreendimento bilhões bilhão trilhão dólar salário contribuinte monetário crédito,0.7142857142857143,-0.3498928532520217,0.0634392323261688,0.07682909203303756,marina,aécio,weat
estagnação,desenvolvimento,estagnação recessão instabilidade retração crise decadência hiperinflação turbulência desorganização prosperidade liberalização desaceleração deterioração paralisação agitação,desenvolvimento crescimento aprimoramento progresso fortalecimento planejamento enriquecimento aperfeiçoamento aprendizado surgimento manejo avanço fomento incremento empreendedorismo,0.37142857142857144,-0.7157320847631905,-0.016214908579112834,0.04902386310851842,marina,aécio,weat
péssimo,ótimo,mau precário lamentável equivocado indesejável desconfortável adiantado desastroso isento contente desfavorável comprometido,excelente razoável destacado interessante melhor melhorado lindo importantíssimo excepcional prático inovador dinâmico,0.37142857142857144,0.6485167399925545,0.07087643707792296,0.014654593070328285,dilma,marina,weat
imoral,moral,imoral inaceitável hipócrita preconceituoso injusto injusta racista inocente abusivo subversivo cruel indesejável inadmissível imprudente incompetente perverso preconceituosa ridículo vergonhoso estupro falho oportunista,racionalidade honestidade equidade disciplina conduta dignidade civilidade humildade discernimento dogmática individualidade intelectual austeridade intolerância consciência obediência opressão moderação alienação doutrina prudência passividade,0.2,0.942217897601972,0.17147667910529912,0.05352205849801244,dilma,marina,weat
inaceitável,aceitável,inaceitável inadmissível imoral injusto lamentável injusta ineficaz inconstitucional racista imprudente,compreensível conveniente viável admissível consensual satisfatório razoável vantajoso confiável adequado,0.9142857142857143,-0.22975323106215592,-0.07348216479572779,-0.03297024640554416,dilma,marina,weat
déficit,superávit,déficit endividamento desemprego débito mal-estar incremento esvaziamento desconforto estresse agravamento crescimento excesso prejuízo congestionamento acúmulo esgotamento,superávit faturamento monopólio bancário financeiro adiantamento embargo empreendimento bilhões bilhão trilhão dólar salário contribuinte monetário crédito,0.05714285714285714,1.4294948811838217,0.0936203727344101,0.026899667471601066,dilma,marina,weat
estagnação,desenvolvimento,estagnação recessão instabilidade retração crise decadência hiperinflação turbulência desorganização prosperidade liberalização desaceleração deterioração paralisação agitação,desenvolvimento crescimento aprimoramento progresso fortalecimento planejamento enriquecimento aperfeiçoamento aprendizado surgimento manejo avanço fomento incremento empreendedorismo,0.05714285714285714,1.3712407327250937,0.12362483773184556,-0.018985421261126796,dilma,marina,weat
péssimo,ótimo,mau precário lamentável equivocado indesejável desconfortável adiantado desastroso isento contente desfavorável comprometido,excelente razoável destacado interessante melhor melhorado lindo importantíssimo excepcional prático inovador dinâmico,0.02857142857142857,1.6125012889108516,0.07087643707792296,-0.08805731239762353,dilma,aécio,weat
imoral,moral,imoral inaceitável hipócrita preconceituoso injusto injusta racista inocente abusivo subversivo cruel indesejável inadmissível imprudente incompetente perverso preconceituosa ridículo vergonhoso estupro falho oportunista,racionalidade honestidade equidade disciplina conduta dignidade civilidade humildade discernimento dogmática individualidade intelectual austeridade intolerância consciência obediência opressão moderação alienação doutrina prudência passividade,0.22857142857142856,0.9938823887768836,0.17147667910529912,0.11714047294823554,dilma,aécio,weat
inaceitável,aceitável,inaceitável inadmissível imoral injusto lamentável injusta ineficaz inconstitucional racista imprudente,compreensível conveniente viável admissível consensual satisfatório razoável vantajoso confiável adequado,0.02857142857142857,1.763097896804882,-0.07348216479572779,-0.3391098310073736,dilma,aécio,weat
déficit,superávit,déficit endividamento desemprego débito mal-estar incremento esvaziamento desconforto estresse agravamento crescimento excesso prejuízo congestionamento acúmulo esgotamento,superávit faturamento monopólio bancário financeiro adiantamento embargo empreendimento bilhões bilhão trilhão dólar salário contribuinte monetário crédito,0.08571428571428572,1.1136332713662094,0.0936203727344101,0.049858552831127306,dilma,aécio,weat
estagnação,desenvolvimento,estagnação recessão instabilidade retração crise decadência hiperinflação turbulência desorganização prosperidade liberalização desaceleração deterioração paralisação agitação,desenvolvimento crescimento aprimoramento progresso fortalecimento planejamento enriquecimento aperfeiçoamento aprendizado surgimento manejo avanço fomento incremento empreendedorismo,0.14285714285714285,1.1337918742768547,0.12362483773184556,0.04060667913574427,dilma,aécio,weat
péssimo,ótimo,mau precário lamentável equivocado indesejável desconfortável adiantado desastroso isento contente desfavorável comprometido,excelente razoável destacado interessante melhor melhorado lindo importantíssimo excepcional prático inovador dinâmico,0.11428571428571428,1.0803064367948452,0.014654593070328285,-0.08805731239762353,marina,aécio,weat
imoral,moral,imoral inaceitável hipócrita preconceituoso injusto injusta racista inocente abusivo subversivo cruel indesejável inadmissível imprudente incompetente perverso preconceituosa ridículo vergonhoso estupro falho oportunista,racionalidade honestidade equidade disciplina conduta dignidade civilidade humildade discernimento dogmática individualidade intelectual austeridade intolerância consciência obediência opressão moderação alienação doutrina prudência passividade,0.45714285714285713,-0.5902038156347398,0.05352205849801244,0.11714047294823554,marina,aécio,weat
inaceitável,aceitável,inaceitável inadmissível imoral injusto lamentável injusta ineficaz inconstitucional racista imprudente,compreensível conveniente viável admissível consensual satisfatório razoável vantajoso confiável adequado,0.02857142857142857,1.2766654637623698,-0.03297024640554416,-0.3391098310073736,marina,aécio,weat
déficit,superávit,déficit endividamento desemprego débito mal-estar incremento esvaziamento desconforto estresse agravamento crescimento excesso prejuízo congestionamento acúmulo esgotamento,superávit faturamento monopólio bancário financeiro adiantamento embargo empreendimento bilhões bilhão trilhão dólar salário contribuinte monetário crédito,0.42857142857142855,-0.7157511663238362,0.026899667471601066,0.049858552831127306,marina,aécio,weat
estagnação,desenvolvimento,estagnação recessão instabilidade retração crise decadência hiperinflação turbulência desorganização prosperidade liberalização desaceleração deterioração paralisação agitação,desenvolvimento crescimento aprimoramento progresso fortalecimento planejamento enriquecimento aperfeiçoamento aprendizado surgimento manejo avanço fomento incremento empreendedorismo,0.2,-0.9199444647109816,-0.018985421261126796,0.04060667913574427,marina,aécio,weat
péssimo,ótimo,mau precário lamentável equivocado indesejável desconfortável adiantado desastroso isento contente desfavorável comprometido,excelente razoável destacado interessante melhor melhorado lindo importantíssimo excepcional prático inovador dinâmico,0.8571428571428571,0.16637991783783224,0.03518185816420713,0.01871568296786695,dilma,marina,weat
imoral,moral,imoral inaceitável hipócrita preconceituoso injusto injusta racista inocente abusivo subversivo cruel indesejável inadmissível imprudente incompetente perverso preconceituosa ridículo vergonhoso estupro falho oportunista,racionalidade honestidade equidade disciplina conduta dignidade civilidade humildade discernimento dogmática individualidade intelectual austeridade intolerância consciência obediência opressão moderação alienação doutrina prudência passividade,0.11428571428571428,1.1840516553185536,0.18060743983057337,0.052785692711020765,dilma,marina,weat
inaceitável,aceitável,inaceitável inadmissível imoral injusto lamentável injusta ineficaz inconstitucional racista imprudente,compreensível conveniente viável admissível consensual satisfatório razoável vantajoso confiável adequado,0.6571428571428571,-0.406323525048316,-0.10775656388294812,-0.03975810422502629,dilma,marina,weat
déficit,superávit,déficit endividamento desemprego débito mal-estar incremento esvaziamento desconforto estresse agravamento crescimento excesso prejuízo congestionamento acúmulo esgotamento,superávit faturamento monopólio bancário financeiro adiantamento embargo empreendimento bilhões bilhão trilhão dólar salário contribuinte monetário crédito,0.05714285714285714,1.4020065095953165,0.14743087408476718,0.028686485882786134,dilma,marina,weat
estagnação,desenvolvimento,estagnação recessão instabilidade retração crise decadência hiperinflação turbulência desorganização prosperidade liberalização desaceleração deterioração paralisação agitação,desenvolvimento crescimento aprimoramento progresso fortalecimento planejamento enriquecimento aperfeiçoamento aprendizado surgimento manejo avanço fomento incremento empreendedorismo,0.05714285714285714,1.2136979602521167,0.1052364924008221,-0.03646273557908997,dilma,marina,weat
péssimo,ótimo,mau precário lamentável equivocado indesejável desconfortável adiantado desastroso isento contente desfavorável comprometido,excelente razoável destacado interessante melhor melhorado lindo importantíssimo excepcional prático inovador dinâmico,0.05714285714285714,1.324509161781868,0.03518185816420713,-0.06689659418230368,dilma,aécio,weat
imoral,moral,imoral inaceitável hipócrita preconceituoso injusto injusta racista inocente abusivo subversivo cruel indesejável inadmissível imprudente incompetente perverso preconceituosa ridículo vergonhoso estupro falho oportunista,racionalidade honestidade equidade disciplina conduta dignidade civilidade humildade discernimento dogmática individualidade intelectual austeridade intolerância consciência obediência opressão moderação alienação doutrina prudência passividade,0.02857142857142857,1.560106990583576,0.18060743983057337,0.08503480836961498,dilma,aécio,weat
inaceitável,aceitável,inaceitável inadmissível imoral injusto lamentável injusta ineficaz inconstitucional racista imprudente,compreensível conveniente viável admissível consensual satisfatório razoável vantajoso confiável adequado,0.02857142857142857,1.7381482619895434,-0.10775656388294812,-0.3922434302796789,dilma,aécio,weat
déficit,superávit,déficit endividamento desemprego débito mal-estar incremento esvaziamento desconforto estresse agravamento crescimento excesso prejuízo congestionamento acúmulo esgotamento,superávit faturamento monopólio bancário financeiro adiantamento embargo empreendimento bilhões bilhão trilhão dólar salário contribuinte monetário crédito,0.14285714285714285,1.3117434650084168,0.14743087408476718,0.06256604631684322,dilma,aécio,weat
estagnação,desenvolvimento,estagnação recessão instabilidade retração crise decadência hiperinflação turbulência desorganização prosperidade liberalização desaceleração deterioração paralisação agitação,desenvolvimento crescimento aprimoramento progresso fortalecimento planejamento enriquecimento aperfeiçoamento aprendizado surgimento manejo avanço fomento incremento empreendedorismo,0.11428571428571428,1.1606443872287961,0.1052364924008221,0.0047326323782726915,dilma,aécio,weat
péssimo,ótimo,mau precário lamentável equivocado indesejável desconfortável adiantado desastroso isento contente desfavorável comprometido,excelente razoável destacado interessante melhor melhorado lindo importantíssimo excepcional prático inovador dinâmico,0.34285714285714286,0.7712847263182653,0.01871568296786695,-0.06689659418230368,marina,aécio,weat
imoral,moral,imoral inaceitável hipócrita preconceituoso injusto injusta racista inocente abusivo subversivo cruel indesejável inadmissível imprudente incompetente perverso preconceituosa ridículo vergonhoso estupro falho oportunista,racionalidade honestidade equidade disciplina conduta dignidade civilidade humildade discernimento dogmática individualidade intelectual austeridade intolerância consciência obediência opressão moderação alienação doutrina prudência passividade,0.7142857142857143,-0.39527586101429024,0.052785692711020765,0.08503480836961498,marina,aécio,weat
inaceitável,aceitável,inaceitável inadmissível imoral injusto lamentável injusta ineficaz inconstitucional racista imprudente,compreensível conveniente viável admissível consensual satisfatório razoável vantajoso confiável adequado,0.02857142857142857,1.418983316647188,-0.03975810422502629,-0.3922434302796789,marina,aécio,weat
déficit,superávit,déficit endividamento desemprego débito mal-estar incremento esvaziamento desconforto estresse agravamento crescimento excesso prejuízo congestionamento acúmulo esgotamento,superávit faturamento monopólio bancário financeiro adiantamento embargo empreendimento bilhões bilhão trilhão dólar salário contribuinte monetário crédito,0.2857142857142857,-0.9056811736027177,0.028686485882786134,0.06256604631684322,marina,aécio,weat
estagnação,desenvolvimento,estagnação recessão instabilidade retração crise decadência hiperinflação turbulência desorganização prosperidade liberalização desaceleração deterioração paralisação agitação,desenvolvimento crescimento aprimoramento progresso fortalecimento planejamento enriquecimento aperfeiçoamento aprendizado surgimento manejo avanço fomento incremento empreendedorismo,0.5142857142857142,-0.5157614379375596,-0.03646273557908997,0.0047326323782726915,marina,aécio,weat
péssimo,ótimo,mau precário lamentável equivocado indesejável desconfortável adiantado desastroso isento contente desfavorável comprometido,excelente razoável destacado interessante melhor melhorado lindo importantíssimo excepcional prático inovador dinâmico,0.45714285714285713,0.6023904102178671,0.08798479336816237,0.02803012344498898,dilma,marina,weat
imoral,moral,imoral inaceitável hipócrita preconceituoso injusto injusta racista inocente abusivo subversivo cruel indesejável inadmissível imprudente incompetente perverso preconceituosa ridículo vergonhoso estupro falho oportunista,racionalidade honestidade equidade disciplina conduta dignidade civilidade humildade discernimento dogmática individualidade intelectual austeridade intolerância consciência obediência opressão moderação alienação doutrina prudência passividade,0.14285714285714285,1.157790062619388,0.1645870031577118,5.661218578588215e-4,dilma,marina,weat
inaceitável,aceitável,inaceitável inadmissível imoral injusto lamentável injusta ineficaz inconstitucional racista imprudente,compreensível conveniente viável admissível consensual satisfatório razoável vantajoso confiável adequado,0.9142857142857143,-0.17674548259632147,-0.14639214038583725,-0.114509217319369,dilma,marina,weat
déficit,superávit,déficit endividamento desemprego débito mal-estar incremento esvaziamento desconforto estresse agravamento crescimento excesso prejuízo congestionamento acúmulo esgotamento,superávit faturamento monopólio bancário financeiro adiantamento embargo empreendimento bilhões bilhão trilhão dólar salário contribuinte monetário crédito,0.14285714285714285,1.0735822667041979,0.08958650481243774,0.03357679894771913,dilma,marina,weat
estagnação,desenvolvimento,estagnação recessão instabilidade retração crise decadência hiperinflação turbulência desorganização prosperidade liberalização desaceleração deterioração paralisação agitação,desenvolvimento crescimento aprimoramento progresso fortalecimento planejamento enriquecimento aperfeiçoamento aprendizado surgimento manejo avanço fomento incremento empreendedorismo,0.17142857142857143,0.8853858086736156,0.0742069477481158,-0.02187789857295583,dilma,marina,weat
péssimo,ótimo,mau precário lamentável equivocado indesejável desconfortável adiantado desastroso isento contente desfavorável comprometido,excelente razoável destacado interessante melhor melhorado lindo importantíssimo excepcional prático inovador dinâmico,0.02857142857142857,1.6354329621342463,0.08798479336816237,-0.07731035312454909,dilma,aécio,weat
imoral,moral,imoral inaceitável hipócrita preconceituoso injusto injusta racista inocente abusivo subversivo cruel indesejável inadmissível imprudente incompetente perverso preconceituosa ridículo vergonhoso estupro falho oportunista,racionalidade honestidade equidade disciplina conduta dignidade civilidade humildade discernimento dogmática individualidade intelectual austeridade intolerância consciência obediência opressão moderação alienação doutrina prudência passividade,0.02857142857142857,1.643846520953788,0.1645870031577118,0.04366422205746458,dilma,aécio,weat
inaceitável,aceitável,inaceitável inadmissível imoral injusto lamentável injusta ineficaz inconstitucional racista imprudente,compreensível conveniente viável admissível consensual satisfatório razoável vantajoso confiável adequado,0.02857142857142857,1.688156044365104,-0.14639214038583725,-0.35648634945993335,dilma,aécio,weat
déficit,superávit,déficit endividamento desemprego débito mal-estar incremento esvaziamento desconforto estresse agravamento crescimento excesso prejuízo congestionamento acúmulo esgotamento,superávit faturamento monopólio bancário financeiro adiantamento embargo empreendimento bilhões bilhão trilhão dólar salário contribuinte monetário crédito,0.08571428571428572,1.1965775140335655,0.08958650481243774,0.027154650937483545,dilma,aécio,weat
estagnação,desenvolvimento,estagnação recessão instabilidade retração crise decadência hiperinflação turbulência desorganização prosperidade liberalização desaceleração deterioração paralisação agitação,desenvolvimento crescimento aprimoramento progresso fortalecimento planejamento enriquecimento aperfeiçoamento aprendizado surgimento manejo avanço fomento incremento empreendedorismo,0.6571428571428571,0.335507812107382,0.0742069477481158,0.04951179818785867,dilma,aécio,weat
péssimo,ótimo,mau precário lamentável equivocado indesejável desconfortável adiantado desastroso isento contente desfavorável comprometido,excelente razoável destacado interessante melhor melhorado lindo importantíssimo excepcional prático inovador dinâmico,0.2,0.960522676257244,0.02803012344498898,-0.07731035312454909,marina,aécio,weat
imoral,moral,imoral inaceitável hipócrita preconceituoso injusto injusta racista inocente abusivo subversivo cruel indesejável inadmissível imprudente incompetente perverso preconceituosa ridículo vergonhoso estupro falho oportunista,racionalidade honestidade equidade disciplina conduta dignidade civilidade humildade discernimento dogmática individualidade intelectual austeridade intolerância consciência obediência opressão moderação alienação doutrina prudência passividade,0.6857142857142857,-0.39187563815637616,5.661218578588215e-4,0.04366422205746458,marina,aécio,weat
inaceitável,aceitável,inaceitável inadmissível imoral injusto lamentável injusta ineficaz inconstitucional racista imprudente,compreensível conveniente viável admissível consensual satisfatório razoável vantajoso confiável adequado,0.11428571428571428,1.0921799548083821,-0.114509217319369,-0.35648634945993335,marina,aécio,weat
déficit,superávit,déficit endividamento desemprego débito mal-estar incremento esvaziamento desconforto estresse agravamento crescimento excesso prejuízo congestionamento acúmulo esgotamento,superávit faturamento monopólio bancário financeiro adiantamento embargo empreendimento bilhões bilhão trilhão dólar salário contribuinte monetário crédito,0.8285714285714286,0.1571075990694907,0.03357679894771913,0.027154650937483545,marina,aécio,weat
estagnação,desenvolvimento,estagnação recessão instabilidade retração crise decadência hiperinflação turbulência desorganização prosperidade liberalização desaceleração deterioração paralisação agitação,desenvolvimento crescimento aprimoramento progresso fortalecimento planejamento enriquecimento aperfeiçoamento aprendizado surgimento manejo avanço fomento incremento empreendedorismo,0.2571428571428571,-0.7550091992150344,-0.02187789857295583,0.04951179818785867,marina,aécio,weat
péssimo,ótimo,mau precário lamentável equivocado indesejável desconfortável adiantado desastroso isento contente desfavorável comprometido,excelente razoável destacado interessante melhor melhorado lindo importantíssimo excepcional prático inovador dinâmico,0.4,0.6708993106807842,0.09670823767050606,0.03740806372913466,dilma,marina,weat
imoral,moral,imoral inaceitável hipócrita preconceituoso injusto injusta racista inocente abusivo subversivo cruel indesejável inadmissível imprudente incompetente perverso preconceituosa ridículo vergonhoso estupro falho oportunista,racionalidade honestidade equidade disciplina conduta dignidade civilidade humildade discernimento dogmática individualidade intelectual austeridade intolerância consciência obediência opressão moderação alienação doutrina prudência passividade,0.14285714285714285,1.0474855359507733,0.15397131888834256,0.035464330975972944,dilma,marina,weat
inaceitável,aceitável,inaceitável inadmissível imoral injusto lamentável injusta ineficaz inconstitucional racista imprudente,compreensível conveniente viável admissível consensual satisfatório razoável vantajoso confiável adequado,0.6857142857142857,-0.40286833006813677,-0.1204336590371739,-0.05974266447560175,dilma,marina,weat
déficit,superávit,déficit endividamento desemprego débito mal-estar incremento esvaziamento desconforto estresse agravamento crescimento excesso prejuízo congestionamento acúmulo esgotamento,superávit faturamento monopólio bancário financeiro adiantamento embargo empreendimento bilhões bilhão trilhão dólar salário contribuinte monetário crédito,0.22857142857142856,0.9122123798274798,0.10440054613192551,0.05098194899083046,dilma,marina,weat
