seed_a,seed_b,palavras_a,palavras_b,p_valor,tam_efeito,bias_entity,bias_entity1,seed_x,seed_y,metodo
inaceitável,aceitável,injusto injusta inconstitucional racista preconceituoso ilegal moralmente falho tendenciosa proposital oportunista abusivo culpada inocente bissexual desonesto,conveniente consensual adequado apropriada coerente consistente apropriado adequada relevante interessante dificil possivel eficaz preciso usual complicado,0.05714285714285714,1.2552678477713002,0.18061709470213003,0.05834594714187648,pt,pv,weat
déficit,superávit,endividamento desemprego incremento esvaziamento desconforto estresse agravamento crescimento excesso congestionamento,faturamento iene financeiro adiantamento embargo empreendimento importador contribuinte mercado comprador,0.8857142857142857,0.09183618422505939,0.14460315139711283,0.13925514979004003,pt,pv,weat
estagnação,desenvolvimento,instabilidade crise prosperidade derrocada debilidade estabilidade conjuntura estiagem euforia ruptura desordem,desenvolvimento crescimento aprimoramento progresso fortalecimento planejamento enriquecimento aprendizado surgimento fomento incremento,0.2,0.9898132694246192,-0.019342586623297534,-0.11146614648012637,pt,pv,weat
péssimo,ótimo,mau equivocado adiantado isento contente comprometido preconceituoso infeliz inativo injusto satisfeito,excelente destacado interessante melhor melhorado lindo unico excepcional talentoso inovador bacana,0.9428571428571428,0.08657601693128014,0.11010066105732112,0.10582908768886527,psdb,pv,weat
ruim,bom,ruim confuso esquisito frustrante pior decepcionante vergonhoso triste confusa infeliz,bom certo lindo justo adequado destacado sincero calmo verdadeiro modesto,0.9142857142857143,0.08342991755073906,0.07599491183684766,0.07226112091360866,psdb,pv,weat
imoral,moral,preconceituoso injusto injusta racista inocente abusivo desonesto cruel arrogante vergonhoso estupro falho oportunista intencional,honestidade disciplina conduta dignidade humildade intelectual austeridade doutrina bondade racional espiritual disciplinar firmeza autoritarismo,0.45714285714285713,0.6095745172743395,0.09790520621682779,0.07425465122630996,psdb,pv,weat
inaceitável,aceitável,injusto injusta inconstitucional racista preconceituoso ilegal moralmente falho tendenciosa proposital oportunista abusivo culpada inocente bissexual desonesto,conveniente consensual adequado apropriada coerente consistente apropriado adequada relevante interessante dificil possivel eficaz preciso usual complicado,0.2857142857142857,0.7615182159606535,0.1215874585166095,0.05834594714187648,psdb,pv,weat
déficit,superávit,endividamento desemprego incremento esvaziamento desconforto estresse agravamento crescimento excesso congestionamento,faturamento iene financeiro adiantamento embargo empreendimento importador contribuinte mercado comprador,0.6857142857142857,-0.40234183775375587,0.11652831159907495,0.13925514979004003,psdb,pv,weat
estagnação,desenvolvimento,instabilidade crise prosperidade derrocada debilidade estabilidade conjuntura estiagem euforia ruptura desordem,desenvolvimento crescimento aprimoramento progresso fortalecimento planejamento enriquecimento aprendizado surgimento fomento incremento,0.7142857142857143,0.3522410422094275,-0.07948358080056421,-0.11146614648012637,psdb,pv,weat
péssimo,ótimo,mau equivocado adiantado isento contente comprometido preconceituoso infeliz inativo injusto satisfeito,excelente destacado interessante melhor melhorado lindo unico excepcional talentoso inovador bacana,0.05714285714285714,1.0367271817165893,0.1829000665071674,0.11299396466535727,pt,psdb,weat
ruim,bom,ruim confuso esquisito frustrante pior decepcionante vergonhoso triste confusa infeliz,bom certo lindo justo adequado destacado sincero calmo verdadeiro modesto,0.2857142857142857,0.8493940287633628,0.09989097008731462,0.06687797163042834,pt,psdb,weat
imoral,moral,preconceituoso injusto injusta racista inocente abusivo desonesto cruel arrogante vergonhoso estupro falho oportunista intencional,honestidade disciplina conduta dignidade humildade intelectual austeridade doutrina bondade racional espiritual disciplinar firmeza autoritarismo,0.6285714285714286,-0.4628998659848346,0.09888862406854679,0.1277455445155213,pt,psdb,weat
inaceitável,aceitável,injusto injusta inconstitucional racista preconceituoso ilegal moralmente falho tendenciosa proposital oportunista abusivo culpada inocente bissexual desonesto,conveniente consensual adequado apropriada coerente consistente apropriado adequada relevante interessante dificil possivel eficaz preciso usual complicado,0.7714285714285715,0.2248034652802925,0.1541525887019782,0.1310847075144535,pt,psdb,weat
déficit,superávit,endividamento desemprego incremento esvaziamento desconforto estresse agravamento crescimento excesso congestionamento,faturamento iene financeiro adiantamento embargo empreendimento importador contribuinte mercado comprador,0.2857142857142857,0.8118150569140359,0.19747755891313803,0.16211598087235018,pt,psdb,weat
estagnação,desenvolvimento,instabilidade crise prosperidade derrocada debilidade estabilidade conjuntura estiagem euforia ruptura desordem,desenvolvimento crescimento aprimoramento progresso fortalecimento planejamento enriquecimento aprendizado surgimento fomento incremento,0.34285714285714286,0.8177595466548363,-0.05635891348180233,-0.10394486285715582,pt,psdb,weat
péssimo,ótimo,mau equivocado adiantado isento contente comprometido preconceituoso infeliz inativo injusto satisfeito,excelente destacado interessante melhor melhorado lindo unico excepcional talentoso inovador bacana,0.05714285714285714,1.4575778894012534,0.1829000665071674,0.11780454397518066,pt,pv,weat
ruim,bom,ruim confuso esquisito frustrante pior decepcionante vergonhoso triste confusa infeliz,bom certo lindo justo adequado destacado sincero calmo verdadeiro modesto,0.08571428571428572,1.285860806016935,0.09989097008731462,0.029504584950337157,pt,pv,weat
imoral,moral,preconceituoso injusto injusta racista inocente abusivo desonesto cruel arrogante vergonhoso estupro falho oportunista intencional,honestidade disciplina conduta dignidade humildade intelectual austeridade doutrina bondade racional espiritual disciplinar firmeza autoritarismo,0.5142857142857142,0.5470437757507204,0.09888862406854679,0.07881516148581229,pt,pv,weat
inaceitável,aceitável,injusto injusta inconstitucional racista preconceituoso ilegal moralmente falho tendenciosa proposital oportunista abusivo culpada inocente bissexual desonesto,conveniente consensual adequado apropriada coerente consistente apropriado adequada relevante interessante dificil possivel eficaz preciso usual complicado,0.42857142857142855,0.5938822245842557,0.1541525887019782,0.10158703318585438,pt,pv,weat
déficit,superávit,endividamento desemprego incremento esvaziamento desconforto estresse agravamento crescimento excesso congestionamento,faturamento iene financeiro adiantamento embargo empreendimento importador contribuinte mercado comprador,0.2857142857142857,0.7827518348136191,0.19747755891313803,0.1401502887903669,pt,pv,weat
estagnação,desenvolvimento,instabilidade crise prosperidade derrocada debilidade estabilidade conjuntura estiagem euforia ruptura desordem,desenvolvimento crescimento aprimoramento progresso fortalecimento planejamento enriquecimento aprendizado surgimento fomento incremento,0.4857142857142857,0.6291284548362757,-0.05635891348180233,-0.10465118447949961,pt,pv,weat
péssimo,ótimo,mau equivocado adiantado isento contente comprometido preconceituoso infeliz inativo injusto satisfeito,excelente destacado interessante melhor melhorado lindo unico excepcional talentoso inovador bacana,0.9428571428571428,-0.08221916297796956,0.11299396466535727,0.11780454397518066,psdb,pv,weat
ruim,bom,ruim confuso esquisito frustrante pior decepcionante vergonhoso triste confusa infeliz,bom certo lindo justo adequado destacado sincero calmo verdadeiro modesto,0.2,1.0414577021211533,0.06687797163042834,0.029504584950337157,psdb,pv,weat
imoral,moral,preconceituoso injusto injusta racista inocente abusivo desonesto cruel arrogante vergonhoso estupro falho oportunista intencional,honestidade disciplina conduta dignidade humildade intelectual austeridade doutrina bondade racional espiritual disciplinar firmeza autoritarismo,0.37142857142857144,0.7926332850043705,0.1277455445155213,0.07881516148581229,psdb,pv,weat
inaceitável,aceitável,injusto injusta inconstitucional racista preconceituoso ilegal moralmente falho tendenciosa proposital oportunista abusivo culpada inocente bissexual desonesto,conveniente consensual adequado apropriada coerente consistente apropriado adequada relevante interessante dificil possivel eficaz preciso usual complicado,0.6857142857142857,0.35260380652594364,0.1310847075144535,0.10158703318585438,psdb,pv,weat
déficit,superávit,endividamento desemprego incremento esvaziamento desconforto estresse agravamento crescimento excesso congestionamento,faturamento iene financeiro adiantamento embargo empreendimento importador contribuinte mercado comprador,0.6285714285714286,0.370274686475552,0.16211598087235018,0.1401502887903669,psdb,pv,weat
estagnação,desenvolvimento,instabilidade crise prosperidade derrocada debilidade estabilidade conjuntura estiagem euforia ruptura desordem,desenvolvimento crescimento aprimoramento progresso fortalecimento planejamento enriquecimento aprendizado surgimento fomento incremento,1,0.008994074783952045,-0.10394486285715582,-0.10465118447949961,psdb,pv,weat
péssimo,ótimo,mau equivocado adiantado isento contente comprometido preconceituoso infeliz inativo injusto satisfeito,excelente destacado interessante melhor melhorado lindo unico excepcional talentoso inovador bacana,0.05714285714285714,1.4311562966371147,0.19303973950023426,0.08573056047414283,pt,psdb,weat
ruim,bom,ruim confuso esquisito frustrante pior decepcionante vergonhoso triste confusa infeliz,bom certo lindo justo adequado destacado sincero calmo verdadeiro modesto,0.02857142857142857,1.407438807057125,0.15495045764984156,0.07286408457018265,pt,psdb,weat
imoral,moral,preconceituoso injusto injusta racista inocente abusivo desonesto cruel arrogante vergonhoso estupro falho oportunista intencional,honestidade disciplina conduta dignidade humildade intelectual austeridade doutrina bondade racional espiritual disciplinar firmeza autoritarismo,0.6285714285714286,-0.38479453593833696,0.08239574415367612,0.10580274230658963,pt,psdb,weat
inaceitável,aceitável,injusto injusta inconstitucional racista preconceituoso ilegal moralmente falho tendenciosa proposital oportunista abusivo culpada inocente bissexual desonesto,conveniente consensual adequado apropriada coerente consistente apropriado adequada relevante interessante dificil possivel eficaz preciso usual complicado,0.4857142857142857,0.5927500962902172,0.16236919068155942,0.09482841656754824,pt,psdb,weat
déficit,superávit,endividamento desemprego incremento esvaziamento desconforto estresse agravamento crescimento excesso congestionamento,faturamento iene financeiro adiantamento embargo empreendimento importador contribuinte mercado comprador,0.08571428571428572,1.1608563623753205,0.13018249627178602,0.09721995717618684,pt,psdb,weat
estagnação,desenvolvimento,instabilidade crise prosperidade derrocada debilidade estabilidade conjuntura estiagem euforia ruptura desordem,desenvolvimento crescimento aprimoramento progresso fortalecimento planejamento enriquecimento aprendizado surgimento fomento incremento,0.22857142857142856,0.9114162485696286,-0.004108378216305317,-0.07472612767965359,pt,psdb,weat
péssimo,ótimo,mau equivocado adiantado isento contente comprometido preconceituoso infeliz inativo injusto satisfeito,excelente destacado interessante melhor melhorado lindo unico excepcional talentoso inovador bacana,0.08571428571428572,1.1952700573589599,0.19303973950023426,0.12434721074909044,pt,pv,weat
ruim,bom,ruim confuso esquisito frustrante pior decepcionante vergonhoso triste confusa infeliz,bom certo lindo justo adequado destacado sincero calmo verdadeiro modesto,0.11428571428571428,1.1800130092816652,0.15495045764984156,0.08725547145744755,pt,pv,weat
imoral,moral,preconceituoso injusto injusta racista inocente abusivo desonesto cruel arrogante vergonhoso estupro falho oportunista intencional,honestidade disciplina conduta dignidade humildade intelectual austeridade doutrina bondade racional espiritual disciplinar firmeza autoritarismo,0.5428571428571428,0.47195494576777397,0.08239574415367612,0.06712029067981798,pt,pv,weat
inaceitável,aceitável,injusto injusta inconstitucional racista preconceituoso ilegal moralmente falho tendenciosa proposital oportunista abusivo culpada inocente bissexual desonesto,conveniente consensual adequado apropriada coerente consistente apropriado adequada relevante interessante dificil possivel eficaz preciso usual complicado,0.14285714285714285,0.9669278141196381,0.16236919068155942,0.07601609577745509,pt,pv,weat
déficit,superávit,endividamento desemprego incremento esvaziamento desconforto estresse agravamento crescimento excesso congestionamento,faturamento iene financeiro adiantamento embargo empreendimento importador contribuinte mercado comprador,1,0.02242855559548215,0.13018249627178602,0.12904954355865278,pt,pv,weat
estagnação,desenvolvimento,instabilidade crise prosperidade derrocada debilidade estabilidade conjuntura estiagem euforia ruptura desordem,desenvolvimento crescimento aprimoramento progresso fortalecimento planejamento enriquecimento aprendizado surgimento fomento incremento,0.2857142857142857,0.8538873055336212,-0.004108378216305317,-0.09514340634211099,pt,pv,weat
péssimo,ótimo,mau equivocado adiantado isento contente comprometido preconceituoso infeliz inativo injusto satisfeito,excelente destacado interessante melhor melhorado lindo unico excepcional talentoso inovador bacana,0.42857142857142855,-0.6559280417577427,0.08573056047414283,0.12434721074909044,psdb,pv,weat
ruim,bom,ruim confuso esquisito frustrante pior decepcionante vergonhoso triste confusa infeliz,bom certo lindo justo adequado destacado sincero calmo verdadeiro modesto,0.5714285714285714,-0.4164790083888917,0.07286408457018265,0.08725547145744755,psdb,pv,weat
imoral,moral,preconceituoso injusto injusta racista inocente abusivo desonesto cruel arrogante vergonhoso estupro falho oportunista intencional,honestidade disciplina conduta dignidade humildade intelectual austeridade doutrina bondade racional espiritual disciplinar firmeza autoritarismo,0.42857142857142855,0.6586499809418568,0.10580274230658963,0.06712029067981798,psdb,pv,weat
inaceitável,aceitável,injusto injusta inconstitucional racista preconceituoso ilegal moralmente falho tendenciosa proposital oportunista abusivo culpada inocente bissexual desonesto,conveniente consensual adequado apropriada coerente consistente apropriado adequada relevante interessante dificil possivel eficaz preciso usual complicado,0.8571428571428571,0.21155905716420642,0.09482841656754824,0.07601609577745509,psdb,pv,weat
déficit,superávit,endividamento desemprego incremento esvaziamento desconforto estresse agravamento crescimento excesso congestionamento,faturamento iene financeiro adiantamento embargo empreendimento importador contribuinte mercado comprador,0.6571428571428571,-0.6218259075317901,0.09721995717618684,0.12904954355865278,psdb,pv,weat
estagnação,desenvolvimento,instabilidade crise prosperidade derrocada debilidade estabilidade conjuntura estiagem euforia ruptura desordem,desenvolvimento crescimento aprimoramento progresso fortalecimento planejamento enriquecimento aprendizado surgimento fomento incremento,1,0.19922913168637255,-0.07472612767965359,-0.09514340634211099,psdb,pv,weat
péssimo,ótimo,mau equivocado adiantado isento contente comprometido preconceituoso infeliz inativo injusto satisfeito,excelente destacado interessante melhor melhorado lindo unico excepcional talentoso inovador bacana,0.45714285714285713,0.6966439490341431,0.20261019529909802,0.13993025424969224,pt,psdb,weat
ruim,bom,ruim confuso esquisito frustrante pior decepcionante vergonhoso triste confusa infeliz,bom certo lindo justo adequado destacado sincero calmo verdadeiro modesto,0.05714285714285714,1.3344113749782942,0.1317483288979729,0.06896981094592304,pt,psdb,weat
imoral,moral,preconceituoso injusto injusta racista inocente abusivo desonesto cruel arrogante vergonhoso estupro falho oportunista intencional,honestidade disciplina conduta dignidade humildade intelectual austeridade doutrina bondade racional espiritual disciplinar firmeza autoritarismo,0.37142857142857144,-0.6617306979519768,0.10980155276094647,0.15196174702508802,pt,psdb,weat
inaceitável,aceitável,injusto injusta inconstitucional racista preconceituoso ilegal moralmente falho tendenciosa proposital oportunista abusivo culpada inocente bissexual desonesto,conveniente consensual adequado apropriada coerente consistente apropriado adequada relevante interessante dificil possivel eficaz preciso usual complicado,0.5142857142857142,0.4797173758483246,0.1970837984743464,0.146657178544361,pt,psdb,weat
déficit,superávit,endividamento desemprego incremento esvaziamento desconforto estresse agravamento crescimento excesso congestionamento,faturamento iene financeiro adiantamento embargo empreendimento importador contribuinte mercado comprador,0.05714285714285714,1.3256356770834332,0.20302263215826094,0.14669029883841866,pt,psdb,weat
estagnação,desenvolvimento,instabilidade crise prosperidade derrocada debilidade estabilidade conjuntura estiagem euforia ruptura desordem,desenvolvimento crescimento aprimoramento progresso fortalecimento planejamento enriquecimento aprendizado surgimento fomento incremento,0.7714285714285715,0.22957024028220527,-0.019708623815461235,-0.03354836698908664,pt,psdb,weat
péssimo,ótimo,mau equivocado adiantado isento contente comprometido preconceituoso infeliz inativo injusto satisfeito,excelente destacado interessante melhor melhorado lindo unico excepcional talentoso inovador bacana,0.11428571428571428,1.3780705693135171,0.20261019529909802,0.118660234373978,pt,pv,weat
ruim,bom,ruim confuso esquisito frustrante pior decepcionante vergonhoso triste confusa infeliz,bom certo lindo justo adequado destacado sincero calmo verdadeiro modesto,0.11428571428571428,1.2667191638583277,0.1317483288979729,0.054495312078986294,pt,pv,weat
imoral,moral,preconceituoso injusto injusta racista inocente abusivo desonesto cruel arrogante vergonhoso estupro falho oportunista intencional,honestidade disciplina conduta dignidade humildade intelectual austeridade doutrina bondade racional espiritual disciplinar firmeza autoritarismo,0.6285714285714286,0.40515566508066553,0.10980155276094647,0.09528933549366556,pt,pv,weat
inaceitável,aceitável,injusto injusta inconstitucional racista preconceituoso ilegal moralmente falho tendenciosa proposital oportunista abusivo culpada inocente bissexual desonesto,conveniente consensual adequado apropriada coerente consistente apropriado adequada relevante interessante dificil possivel eficaz preciso usual complicado,0.08571428571428572,1.2828383949393312,0.1970837984743464,0.07273753737906113,pt,pv,weat
déficit,superávit,endividamento desemprego incremento esvaziamento desconforto estresse agravamento crescimento excesso congestionamento,faturamento iene financeiro adiantamento embargo empreendimento importador contribuinte mercado comprador,0.22857142857142856,0.944599564186553,0.20302263215826094,0.15004783099163937,pt,pv,weat
estagnação,desenvolvimento,instabilidade crise prosperidade derrocada debilidade estabilidade conjuntura estiagem euforia ruptura desordem,desenvolvimento crescimento aprimoramento progresso fortalecimento planejamento enriquecimento aprendizado surgimento fomento incremento,0.5428571428571428,0.5207013291649694,-0.019708623815461235,-0.06488506525372323,pt,pv,weat
péssimo,ótimo,mau equivocado adiantado isento contente comprometido preconceituoso infeliz inativo injusto satisfeito,excelente destacado interessante melhor melhorado lindo unico excepcional talentoso inovador bacana,0.8571428571428571,0.2350414374450549,0.13993025424969224,0.118660234373978,psdb,pv,weat
ruim,bom,ruim confuso esquisito frustrante pior decepcionante vergonhoso triste confusa infeliz,bom certo lindo justo adequado destacado sincero calmo verdadeiro modesto,0.5428571428571428,0.40928671680831497,0.06896981094592304,0.054495312078986294,psdb,pv,weat
imoral,moral,preconceituoso injusto injusta racista inocente abusivo desonesto cruel arrogante vergonhoso estupro falho oportunista intencional,honestidade disciplina conduta dignidade humildade intelectual austeridade doutrina bondade racional espiritual disciplinar firmeza autoritarismo,0.3142857142857143,0.9356911983827035,0.15196174702508802,0.09528933549366556,psdb,pv,weat
inaceitável,aceitável,injusto injusta inconstitucional racista preconceituoso ilegal moralmente falho tendenciosa proposital oportunista abusivo culpada inocente bissexual desonesto,conveniente consensual adequado apropriada coerente consistente apropriado adequada relevante interessante dificil possivel eficaz preciso usual complicado,0.3142857142857143,0.8172966130003807,0.146657178544361,0.07273753737906113,psdb,pv,weat
déficit,superávit,endividamento desemprego incremento esvaziamento desconforto estresse agravamento crescimento excesso congestionamento,faturamento iene financeiro adiantamento embargo empreendimento importador contribuinte mercado comprador,0.9428571428571428,-0.06909490813069191,0.14669029883841866,0.15004783099163937,psdb,pv,weat
estagnação,desenvolvimento,instabilidade crise prosperidade derrocada debilidade estabilidade conjuntura estiagem euforia ruptura desordem,desenvolvimento crescimento aprimoramento progresso fortalecimento planejamento enriquecimento aprendizado surgimento fomento incremento,0.6,0.3144763753411744,-0.03354836698908664,-0.06488506525372323,psdb,pv,weat
péssimo,ótimo,mau equivocado adiantado isento contente comprometido preconceituoso infeliz inativo injusto satisfeito,excelente destacado interessante melhor melhorado lindo unico excepcional talentoso inovador bacana,0.17142857142857143,0.8473575771066378,0.18830989600820544,0.1335641516901641,pt,psdb,weat
ruim,bom,ruim confuso esquisito frustrante pior decepcionante vergonhoso triste confusa infeliz,bom certo lindo justo adequado destacado sincero calmo verdadeiro modesto,0.37142857142857144,0.7028545226448761,0.12857882512761254,0.08928863836730534,pt,psdb,weat
imoral,moral,preconceituoso injusto injusta racista inocente abusivo desonesto cruel arrogante vergonhoso estupro falho oportunista intencional,honestidade disciplina conduta dignidade humildade intelectual austeridade doutrina bondade racional espiritual disciplinar firmeza autoritarismo,0.4,-0.6340263033730724,0.07722077071511121,0.11361769063227099,pt,psdb,weat
inaceitável,aceitável,injusto injusta inconstitucional racista preconceituoso ilegal moralmente falho tendenciosa proposital oportunista abusivo culpada inocente bissexual desonesto,conveniente consensual adequado apropriada coerente consistente apropriado adequada relevante interessante dificil possivel eficaz preciso usual complicado,1,0.027922204210734523,0.14416317605613804,0.1410336310144717,pt,psdb,weat
déficit,superávit,endividamento desemprego incremento esvaziamento desconforto estresse agravamento crescimento excesso congestionamento,faturamento iene financeiro adiantamento embargo empreendimento importador contribuinte mercado comprador,0.02857142857142857,1.567588955944239,0.18152450231459957,0.1004602107102324,pt,psdb,weat
