seed_a,seed_b,palavras_a,palavras_b,p_valor,tam_efeito,bias_entity,bias_entity1,seed_x,seed_y,metodo
péssimo,ótimo,mau equivocado deprimido adiantado desastroso isento contente comprometido preconceituoso infeliz desorganizado,excelente destacado interessante melhor melhorado lindo exaustivo unico excepcional inovador bacana,0.05714285714285714,1.0136229298064883,0.02474467143942896,-0.13599925971602653,pt,rede,weat
ruim,bom,ruim confuso esquisito frustrante pior decepcionante vergonhoso triste confusa infeliz cansativo,bom certo lindo justo adequado destacado sincero tremendo calmo verdadeiro modesto,0.5142857142857142,0.5971980763425626,0.12609789041634717,0.054352161740461286,pt,rede,weat
imoral,moral,imoral preconceituoso injusto injusta indecente racista inocente abusivo ignorante desonesto subversivo,racionalidade honestidade equidade disciplina conduta dignidade civilidade humildade discernimento intelectual austeridade,0.2,0.8595106540943581,0.12816736289594405,-0.022649246056795178,pt,rede,weat
inaceitável,aceitável,imoral injusto injusta inapropriado ineficaz inconstitucional racista imprudente indecente ilegal,conveniente consensual adequado apropriada sensato coerente consistente apropriado adequada relevante,0.02857142857142857,1.4708471406063401,0.09289145112698835,-0.1497950207335177,pt,rede,weat
déficit,superávit,endividamento desemprego incremento esvaziamento desconforto estresse agravamento crescimento excesso congestionamento,faturamento iene entreposto usd financeiro adiantamento embargo empreendimento importador contribuinte,0.2,-0.8664020895312493,0.012758384332379025,0.1016104234756996,pt,rede,weat
estagnação,desenvolvimento,instabilidade crise prosperidade derrocada debilidade anarquia estabilidade conjuntura estiagem euforia ruptura desordem,desenvolvimento crescimento aprimoramento progresso fortalecimento planejamento enriquecimento aprendizado surgimento manejo fomento incremento,0.11428571428571428,1.1732643999903554,0.23927069997728298,-0.06412347098647994,pt,rede,weat
péssimo,ótimo,mau equivocado deprimido adiantado desastroso isento contente comprometido preconceituoso infeliz desorganizado,excelente destacado interessante melhor melhorado lindo exaustivo unico excepcional inovador bacana,0.02857142857142857,1.5971431141642578,0.10400389725437836,-0.06885616205442849,psl,pdt,weat
ruim,bom,ruim confuso esquisito frustrante pior decepcionante vergonhoso triste confusa infeliz cansativo,bom certo lindo justo adequado destacado sincero tremendo calmo verdadeiro modesto,0.02857142857142857,1.5264633161376537,0.1613684966912974,0.0028533488204978696,psl,pdt,weat
imoral,moral,imoral preconceituoso injusto injusta indecente racista inocente abusivo ignorante desonesto subversivo,racionalidade honestidade equidade disciplina conduta dignidade civilidade humildade discernimento intelectual austeridade,0.02857142857142857,1.7466428545274992,0.1898108947869256,0.010958939303476523,psl,pdt,weat
inaceitável,aceitável,imoral injusto injusta inapropriado ineficaz inconstitucional racista imprudente indecente ilegal,conveniente consensual adequado apropriada sensato coerente consistente apropriado adequada relevante,0.02857142857142857,1.36509746907497,0.18703717084634677,-0.01975908445158503,psl,pdt,weat
déficit,superávit,endividamento desemprego incremento esvaziamento desconforto estresse agravamento crescimento excesso congestionamento,faturamento iene entreposto usd financeiro adiantamento embargo empreendimento importador contribuinte,0.05714285714285714,1.223366694334035,0.12338607938871049,0.05945086121553207,psl,pdt,weat
estagnação,desenvolvimento,instabilidade crise prosperidade derrocada debilidade anarquia estabilidade conjuntura estiagem euforia ruptura desordem,desenvolvimento crescimento aprimoramento progresso fortalecimento planejamento enriquecimento aprendizado surgimento manejo fomento incremento,0.42857142857142855,0.6246597684519782,0.15700562854513528,0.10754060368057766,psl,pdt,weat
péssimo,ótimo,mau equivocado deprimido adiantado desastroso isento contente comprometido preconceituoso infeliz desorganizado,excelente destacado interessante melhor melhorado lindo exaustivo unico excepcional inovador bacana,0.02857142857142857,1.2902481026412684,0.10400389725437836,-0.13599925971602653,psl,rede,weat
ruim,bom,ruim confuso esquisito frustrante pior decepcionante vergonhoso triste confusa infeliz cansativo,bom certo lindo justo adequado destacado sincero tremendo calmo verdadeiro modesto,0.05714285714285714,1.004818612944742,0.1613684966912974,0.054352161740461286,psl,rede,weat
imoral,moral,imoral preconceituoso injusto injusta indecente racista inocente abusivo ignorante desonesto subversivo,racionalidade honestidade equidade disciplina conduta dignidade civilidade humildade discernimento intelectual austeridade,0.02857142857142857,1.1021566137097327,0.1898108947869256,-0.022649246056795178,psl,rede,weat
inaceitável,aceitável,imoral injusto injusta inapropriado ineficaz inconstitucional racista imprudente indecente ilegal,conveniente consensual adequado apropriada sensato coerente consistente apropriado adequada relevante,0.02857142857142857,1.526053151909797,0.18703717084634677,-0.1497950207335177,psl,rede,weat
déficit,superávit,endividamento desemprego incremento esvaziamento desconforto estresse agravamento crescimento excesso congestionamento,faturamento iene entreposto usd financeiro adiantamento embargo empreendimento importador contribuinte,0.8857142857142857,0.2397571102984888,0.12338607938871049,0.1016104234756996,psl,rede,weat
estagnação,desenvolvimento,instabilidade crise prosperidade derrocada debilidade anarquia estabilidade conjuntura estiagem euforia ruptura desordem,desenvolvimento crescimento aprimoramento progresso fortalecimento planejamento enriquecimento aprendizado surgimento manejo fomento incremento,0.2,1.0638439514794757,0.15700562854513528,-0.06412347098647994,psl,rede,weat
péssimo,ótimo,mau equivocado deprimido adiantado desastroso isento contente comprometido preconceituoso infeliz desorganizado,excelente destacado interessante melhor melhorado lindo exaustivo unico excepcional inovador bacana,0.7428571428571429,0.4820828418577245,-0.06885616205442849,-0.13599925971602653,pdt,rede,weat
ruim,bom,ruim confuso esquisito frustrante pior decepcionante vergonhoso triste confusa infeliz cansativo,bom certo lindo justo adequado destacado sincero tremendo calmo verdadeiro modesto,0.5428571428571428,-0.4703375351546945,0.0028533488204978696,0.054352161740461286,pdt,rede,weat
imoral,moral,imoral preconceituoso injusto injusta indecente racista inocente abusivo ignorante desonesto subversivo,racionalidade honestidade equidade disciplina conduta dignidade civilidade humildade discernimento intelectual austeridade,1,0.21865066273818434,0.010958939303476523,-0.022649246056795178,pdt,rede,weat
inaceitável,aceitável,imoral injusto injusta inapropriado ineficaz inconstitucional racista imprudente indecente ilegal,conveniente consensual adequado apropriada sensato coerente consistente apropriado adequada relevante,0.2571428571428571,0.9893169002993244,-0.01975908445158503,-0.1497950207335177,pdt,rede,weat
déficit,superávit,endividamento desemprego incremento esvaziamento desconforto estresse agravamento crescimento excesso congestionamento,faturamento iene entreposto usd financeiro adiantamento embargo empreendimento importador contribuinte,0.5714285714285714,-0.47140022545842214,0.05945086121553207,0.1016104234756996,pdt,rede,weat
estagnação,desenvolvimento,instabilidade crise prosperidade derrocada debilidade anarquia estabilidade conjuntura estiagem euforia ruptura desordem,desenvolvimento crescimento aprimoramento progresso fortalecimento planejamento enriquecimento aprendizado surgimento manejo fomento incremento,0.2857142857142857,0.9359677005941159,0.10754060368057766,-0.06412347098647994,pdt,rede,weat
péssimo,ótimo,mau equivocado deprimido adiantado desastroso isento contente comprometido preconceituoso infeliz desorganizado,excelente destacado interessante melhor melhorado lindo exaustivo unico excepcional inovador bacana,0.5714285714285714,-0.48305044002425823,0.017860947485317726,0.04457437541079218,pt,psl,weat
ruim,bom,ruim confuso esquisito frustrante pior decepcionante vergonhoso triste confusa infeliz cansativo,bom certo lindo justo adequado destacado sincero tremendo calmo verdadeiro modesto,0.9428571428571428,0.07640413681892101,0.11299981903498114,0.10895654038730221,pt,psl,weat
imoral,moral,imoral preconceituoso injusto injusta indecente racista inocente abusivo ignorante desonesto subversivo,racionalidade honestidade equidade disciplina conduta dignidade civilidade humildade discernimento intelectual austeridade,0.02857142857142857,-1.3381504551401784,0.11837633550034878,0.23638783987857587,pt,psl,weat
inaceitável,aceitável,imoral injusto injusta inapropriado ineficaz inconstitucional racista imprudente indecente ilegal,conveniente consensual adequado apropriada sensato coerente consistente apropriado adequada relevante,0.02857142857142857,-0.9853871225885427,0.09385542758771122,0.1916653078449674,pt,psl,weat
déficit,superávit,endividamento desemprego incremento esvaziamento desconforto estresse agravamento crescimento excesso congestionamento,faturamento iene entreposto usd financeiro adiantamento embargo empreendimento importador contribuinte,0.02857142857142857,-1.4472712991173609,-0.019398874402731643,0.11548326092242697,pt,psl,weat
estagnação,desenvolvimento,instabilidade crise prosperidade derrocada debilidade anarquia estabilidade conjuntura estiagem euforia ruptura desordem,desenvolvimento crescimento aprimoramento progresso fortalecimento planejamento enriquecimento aprendizado surgimento manejo fomento incremento,0.8571428571428571,0.1026635714990816,0.2115372947460447,0.19838400097748515,pt,psl,weat
péssimo,ótimo,mau equivocado deprimido adiantado desastroso isento contente comprometido preconceituoso infeliz desorganizado,excelente destacado interessante melhor melhorado lindo exaustivo unico excepcional inovador bacana,0.02857142857142857,1.5854194921752902,0.017860947485317726,-0.10899644606397281,pt,pdt,weat
ruim,bom,ruim confuso esquisito frustrante pior decepcionante vergonhoso triste confusa infeliz cansativo,bom certo lindo justo adequado destacado sincero tremendo calmo verdadeiro modesto,0.05714285714285714,1.360662617259684,0.11299981903498114,-0.007855330782267717,pt,pdt,weat
imoral,moral,imoral preconceituoso injusto injusta indecente racista inocente abusivo ignorante desonesto subversivo,racionalidade honestidade equidade disciplina conduta dignidade civilidade humildade discernimento intelectual austeridade,0.02857142857142857,1.7763354747174092,0.11837633550034878,-0.024020968222256772,pt,pdt,weat
inaceitável,aceitável,imoral injusto injusta inapropriado ineficaz inconstitucional racista imprudente indecente ilegal,conveniente consensual adequado apropriada sensato coerente consistente apropriado adequada relevante,0.2857142857142857,1.002014194021183,0.09385542758771122,0.041812323712128646,pt,pdt,weat
déficit,superávit,endividamento desemprego incremento esvaziamento desconforto estresse agravamento crescimento excesso congestionamento,faturamento iene entreposto usd financeiro adiantamento embargo empreendimento importador contribuinte,0.2,-1.05469040808823,-0.019398874402731643,0.060300570280269104,pt,pdt,weat
estagnação,desenvolvimento,instabilidade crise prosperidade derrocada debilidade anarquia estabilidade conjuntura estiagem euforia ruptura desordem,desenvolvimento crescimento aprimoramento progresso fortalecimento planejamento enriquecimento aprendizado surgimento manejo fomento incremento,0.37142857142857144,0.6712726868437812,0.2115372947460447,0.12342368106918801,pt,pdt,weat
péssimo,ótimo,mau equivocado deprimido adiantado desastroso isento contente comprometido preconceituoso infeliz desorganizado,excelente destacado interessante melhor melhorado lindo exaustivo unico excepcional inovador bacana,0.14285714285714285,0.9219584579788265,0.017860947485317726,-0.14248037897785287,pt,rede,weat
ruim,bom,ruim confuso esquisito frustrante pior decepcionante vergonhoso triste confusa infeliz cansativo,bom certo lindo justo adequado destacado sincero tremendo calmo verdadeiro modesto,0.37142857142857144,0.8359688662158794,0.11299981903498114,0.017264291077487615,pt,rede,weat
imoral,moral,imoral preconceituoso injusto injusta indecente racista inocente abusivo ignorante desonesto subversivo,racionalidade honestidade equidade disciplina conduta dignidade civilidade humildade discernimento intelectual austeridade,0.14285714285714285,0.883372103006989,0.11837633550034878,-0.014568374806515884,pt,rede,weat
inaceitável,aceitável,imoral injusto injusta inapropriado ineficaz inconstitucional racista imprudente indecente ilegal,conveniente consensual adequado apropriada sensato coerente consistente apropriado adequada relevante,0.02857142857142857,1.2825234318940963,0.09385542758771122,-0.06706866011341356,pt,rede,weat
déficit,superávit,endividamento desemprego incremento esvaziamento desconforto estresse agravamento crescimento excesso congestionamento,faturamento iene entreposto usd financeiro adiantamento embargo empreendimento importador contribuinte,0.14285714285714285,-1.0772857952050479,-0.019398874402731643,0.11223976166237218,pt,rede,weat
estagnação,desenvolvimento,instabilidade crise prosperidade derrocada debilidade anarquia estabilidade conjuntura estiagem euforia ruptura desordem,desenvolvimento crescimento aprimoramento progresso fortalecimento planejamento enriquecimento aprendizado surgimento manejo fomento incremento,0.11428571428571428,1.2154628039557225,0.2115372947460447,-0.09711819062666407,pt,rede,weat
péssimo,ótimo,mau equivocado deprimido adiantado desastroso isento contente comprometido preconceituoso infeliz desorganizado,excelente destacado interessante melhor melhorado lindo exaustivo unico excepcional inovador bacana,0.02857142857142857,1.7187968275654288,0.04457437541079218,-0.10899644606397281,psl,pdt,weat
ruim,bom,ruim confuso esquisito frustrante pior decepcionante vergonhoso triste confusa infeliz cansativo,bom certo lindo justo adequado destacado sincero tremendo calmo verdadeiro modesto,0.02857142857142857,1.632892485457232,0.10895654038730221,-0.007855330782267717,psl,pdt,weat
imoral,moral,imoral preconceituoso injusto injusta indecente racista inocente abusivo ignorante desonesto subversivo,racionalidade honestidade equidade disciplina conduta dignidade civilidade humildade discernimento intelectual austeridade,0.02857142857142857,1.733282022105566,0.23638783987857587,-0.024020968222256772,psl,pdt,weat
inaceitável,aceitável,imoral injusto injusta inapropriado ineficaz inconstitucional racista imprudente indecente ilegal,conveniente consensual adequado apropriada sensato coerente consistente apropriado adequada relevante,0.02857142857142857,1.2154571467300055,0.1916653078449674,0.041812323712128646,psl,pdt,weat
déficit,superávit,endividamento desemprego incremento esvaziamento desconforto estresse agravamento crescimento excesso congestionamento,faturamento iene entreposto usd financeiro adiantamento embargo empreendimento importador contribuinte,0.2,0.9717009763036638,0.11548326092242697,0.060300570280269104,psl,pdt,weat
estagnação,desenvolvimento,instabilidade crise prosperidade derrocada debilidade anarquia estabilidade conjuntura estiagem euforia ruptura desordem,desenvolvimento crescimento aprimoramento progresso fortalecimento planejamento enriquecimento aprendizado surgimento manejo fomento incremento,0.22857142857142856,1.041542892181211,0.19838400097748515,0.12342368106918801,psl,pdt,weat
péssimo,ótimo,mau equivocado deprimido adiantado desastroso isento contente comprometido preconceituoso infeliz desorganizado,excelente destacado interessante melhor melhorado lindo exaustivo unico excepcional inovador bacana,0.08571428571428572,1.0401923184198973,0.04457437541079218,-0.14248037897785287,psl,rede,weat
ruim,bom,ruim confuso esquisito frustrante pior decepcionante vergonhoso triste confusa infeliz cansativo,bom certo lindo justo adequado destacado sincero tremendo calmo verdadeiro modesto,0.11428571428571428,0.8990583153245812,0.10895654038730221,0.017264291077487615,psl,rede,weat
imoral,moral,imoral preconceituoso injusto injusta indecente racista inocente abusivo ignorante desonesto subversivo,racionalidade honestidade equidade disciplina conduta dignidade civilidade humildade discernimento intelectual austeridade,0.02857142857142857,1.2847131857863123,0.23638783987857587,-0.014568374806515884,psl,rede,weat
inaceitável,aceitável,imoral injusto injusta inapropriado ineficaz inconstitucional racista imprudente indecente ilegal,conveniente consensual adequado apropriada sensato coerente consistente apropriado adequada relevante,0.02857142857142857,1.3963799541705422,0.1916653078449674,-0.06706866011341356,psl,rede,weat
déficit,superávit,endividamento desemprego incremento esvaziamento desconforto estresse agravamento crescimento excesso congestionamento,faturamento iene entreposto usd financeiro adiantamento embargo empreendimento importador contribuinte,1,0.035299102306878084,0.11548326092242697,0.11223976166237218,psl,rede,weat
estagnação,desenvolvimento,instabilidade crise prosperidade derrocada debilidade anarquia estabilidade conjuntura estiagem euforia ruptura desordem,desenvolvimento crescimento aprimoramento progresso fortalecimento planejamento enriquecimento aprendizado surgimento manejo fomento incremento,0.05714285714285714,1.3113643779574633,0.19838400097748515,-0.09711819062666407,psl,rede,weat
péssimo,ótimo,mau equivocado deprimido adiantado desastroso isento contente comprometido preconceituoso infeliz desorganizado,excelente destacado interessante melhor melhorado lindo exaustivo unico excepcional inovador bacana,1,0.22777018967194998,-0.10899644606397281,-0.14248037897785287,pdt,rede,weat
ruim,bom,ruim confuso esquisito frustrante pior decepcionante vergonhoso triste confusa infeliz cansativo,bom certo lindo justo adequado destacado sincero tremendo calmo verdadeiro modesto,0.8,-0.26332979047189264,-0.007855330782267717,0.017264291077487615,pdt,rede,weat
imoral,moral,imoral preconceituoso injusto injusta indecente racista inocente abusivo ignorante desonesto subversivo,racionalidade honestidade equidade disciplina conduta dignidade civilidade humildade discernimento intelectual austeridade,1,-0.07244762286575257,-0.024020968222256772,-0.014568374806515884,pdt,rede,weat
inaceitável,aceitável,imoral injusto injusta inapropriado ineficaz inconstitucional racista imprudente indecente ilegal,conveniente consensual adequado apropriada sensato coerente consistente apropriado adequada relevante,0.2,0.94069165523953,0.041812323712128646,-0.06706866011341356,pdt,rede,weat
déficit,superávit,endividamento desemprego incremento esvaziamento desconforto estresse agravamento crescimento excesso congestionamento,faturamento iene entreposto usd financeiro adiantamento embargo empreendimento importador contribuinte,0.45714285714285713,-0.5295903581357483,0.060300570280269104,0.11223976166237218,pdt,rede,weat
estagnação,desenvolvimento,instabilidade crise prosperidade derrocada debilidade anarquia estabilidade conjuntura estiagem euforia ruptura desordem,desenvolvimento crescimento aprimoramento progresso fortalecimento planejamento enriquecimento aprendizado surgimento manejo fomento incremento,0.08571428571428572,1.1258573941273442,0.12342368106918801,-0.09711819062666407,pdt,rede,weat
péssimo,ótimo,mau equivocado deprimido adiantado desastroso isento contente comprometido preconceituoso infeliz desorganizado,excelente destacado interessante melhor melhorado lindo exaustivo unico excepcional inovador bacana,0.2571428571428571,-0.9233260168272357,0.056625203768751436,0.09955030238498996,pt,psl,weat
ruim,bom,ruim confuso esquisito frustrante pior decepcionante vergonhoso triste confusa infeliz cansativo,bom certo lindo justo adequado destacado sincero tremendo calmo verdadeiro modesto,0.8,-0.17461296439741048,0.08680282220916456,0.09834395684926941,pt,psl,weat
imoral,moral,imoral preconceituoso injusto injusta indecente racista inocente abusivo ignorante desonesto subversivo,racionalidade honestidade equidade disciplina conduta dignidade civilidade humildade discernimento intelectual austeridade,0.02857142857142857,-1.2587536530312273,0.13380819655862752,0.19380364133803024,pt,psl,weat
inaceitável,aceitável,imoral injusto injusta inapropriado ineficaz inconstitucional racista imprudente indecente ilegal,conveniente consensual adequado apropriada sensato coerente consistente apropriado adequada relevante,0.08571428571428572,-1.134966304704524,0.03128834716919859,0.1554974794736378,pt,psl,weat
déficit,superávit,endividamento desemprego incremento esvaziamento desconforto estresse agravamento crescimento excesso congestionamento,faturamento iene entreposto usd financeiro adiantamento embargo empreendimento importador contribuinte,0.14285714285714285,-1.0848892300558626,-0.012166390589542386,0.07348952620191923,pt,psl,weat
estagnação,desenvolvimento,instabilidade crise prosperidade derrocada debilidade anarquia estabilidade conjuntura estiagem euforia ruptura desordem,desenvolvimento crescimento aprimoramento progresso fortalecimento planejamento enriquecimento aprendizado surgimento manejo fomento incremento,0.5142857142857142,0.4502471195073031,0.22189936450753373,0.16447884606935959,pt,psl,weat
péssimo,ótimo,mau equivocado deprimido adiantado desastroso isento contente comprometido preconceituoso infeliz desorganizado,excelente destacado interessante melhor melhorado lindo exaustivo unico excepcional inovador bacana,0.02857142857142857,1.5710656379165795,0.056625203768751436,-0.08673081016877746,pt,pdt,weat
ruim,bom,ruim confuso esquisito frustrante pior decepcionante vergonhoso triste confusa infeliz cansativo,bom certo lindo justo adequado destacado sincero tremendo calmo verdadeiro modesto,0.05714285714285714,1.157095043696973,0.08680282220916456,0.01318380116003623,pt,pdt,weat
imoral,moral,imoral preconceituoso injusto injusta indecente racista inocente abusivo ignorante desonesto subversivo,racionalidade honestidade equidade disciplina conduta dignidade civilidade humildade discernimento intelectual austeridade,0.02857142857142857,1.8345214453178955,0.13380819655862752,-0.0763895223578016,pt,pdt,weat
inaceitável,aceitável,imoral injusto injusta inapropriado ineficaz inconstitucional racista imprudente indecente ilegal,conveniente consensual adequado apropriada sensato coerente consistente apropriado adequada relevante,0.4857142857142857,-0.6307677677808153,0.03128834716919859,0.07705502801782008,pt,pdt,weat
déficit,superávit,endividamento desemprego incremento esvaziamento desconforto estresse agravamento crescimento excesso congestionamento,faturamento iene entreposto usd financeiro adiantamento embargo empreendimento importador contribuinte,0.05714285714285714,-1.2108594559475672,-0.012166390589542386,0.057627509274670266,pt,pdt,weat
estagnação,desenvolvimento,instabilidade crise prosperidade derrocada debilidade anarquia estabilidade conjuntura estiagem euforia ruptura desordem,desenvolvimento crescimento aprimoramento progresso fortalecimento planejamento enriquecimento aprendizado surgimento manejo fomento incremento,0.3142857142857143,0.8360617976700897,0.22189936450753373,0.11456078488326998,pt,pdt,weat
péssimo,ótimo,mau equivocado deprimido adiantado desastroso isento contente comprometido preconceituoso infeliz desorganizado,excelente destacado interessante melhor melhorado lindo exaustivo unico excepcional inovador bacana,0.05714285714285714,1.0687797834372088,0.056625203768751436,-0.10174812217611151,pt,rede,weat
ruim,bom,ruim confuso esquisito frustrante pior decepcionante vergonhoso triste confusa infeliz cansativo,bom certo lindo justo adequado destacado sincero tremendo calmo verdadeiro modesto,0.4857142857142857,0.5690335229189615,0.08680282220916456,0.027437534284637424,pt,rede,weat
imoral,moral,imoral preconceituoso injusto injusta indecente racista inocente abusivo ignorante desonesto subversivo,racionalidade honestidade equidade disciplina conduta dignidade civilidade humildade discernimento intelectual austeridade,0.17142857142857143,0.9171317352475917,0.13380819655862752,-0.006846595642695588,pt,rede,weat
inaceitável,aceitável,imoral injusto injusta inapropriado ineficaz inconstitucional racista imprudente indecente ilegal,conveniente consensual adequado apropriada sensato coerente consistente apropriado adequada relevante,0.5142857142857142,0.5992441548777765,0.03128834716919859,-0.03802311043085517,pt,rede,weat
déficit,superávit,endividamento desemprego incremento esvaziamento desconforto estresse agravamento crescimento excesso congestionamento,faturamento iene entreposto usd financeiro adiantamento embargo empreendimento importador contribuinte,0.2857142857142857,-0.8593314255426251,-0.012166390589542386,0.08105407495062492,pt,rede,weat
estagnação,desenvolvimento,instabilidade crise prosperidade derrocada debilidade anarquia estabilidade conjuntura estiagem euforia ruptura desordem,desenvolvimento crescimento aprimoramento progresso fortalecimento planejamento enriquecimento aprendizado surgimento manejo fomento incremento,0.11428571428571428,1.2094938196091016,0.22189936450753373,-0.07792805119618194,pt,rede,weat
péssimo,ótimo,mau equivocado deprimido adiantado desastroso isento contente comprometido preconceituoso infeliz desorganizado,excelente destacado interessante melhor melhorado lindo exaustivo unico excepcional inovador bacana,0.02857142857142857,1.7457718780056937,0.09955030238498996,-0.08673081016877746,psl,pdt,weat
ruim,bom,ruim confuso esquisito frustrante pior decepcionante vergonhoso triste confusa infeliz cansativo,bom certo lindo justo adequado destacado sincero tremendo calmo verdadeiro modesto,0.02857142857142857,1.3440750766833003,0.09834395684926941,0.01318380116003623,psl,pdt,weat
imoral,moral,imoral preconceituoso injusto injusta indecente racista inocente abusivo ignorante desonesto subversivo,racionalidade honestidade equidade disciplina conduta dignidade civilidade humildade discernimento intelectual austeridade,0.02857142857142857,1.832238747589791,0.19380364133803024,-0.0763895223578016,psl,pdt,weat
inaceitável,aceitável,imoral injusto injusta inapropriado ineficaz inconstitucional racista imprudente indecente ilegal,conveniente consensual adequado apropriada sensato coerente consistente apropriado adequada relevante,0.22857142857142856,0.9146767544631514,0.1554974794736378,0.07705502801782008,psl,pdt,weat
déficit,superávit,endividamento desemprego incremento esvaziamento desconforto estresse agravamento crescimento excesso congestionamento,faturamento iene entreposto usd financeiro adiantamento embargo empreendimento importador contribuinte,0.7142857142857143,0.31292704473590793,0.07348952620191923,0.057627509274670266,psl,pdt,weat
estagnação,desenvolvimento,instabilidade crise prosperidade derrocada debilidade anarquia estabilidade conjuntura estiagem euforia ruptura desordem,desenvolvimento crescimento aprimoramento progresso fortalecimento planejamento enriquecimento aprendizado surgimento manejo fomento incremento,0.4,0.6157822400590354,0.16447884606935959,0.11456078488326998,psl,pdt,weat
péssimo,ótimo,mau equivocado deprimido adiantado desastroso isento contente comprometido preconceituoso infeliz desorganizado,excelente destacado interessante melhor melhorado lindo exaustivo unico excepcional inovador bacana,0.02857142857142857,1.2634133583574152,0.09955030238498996,-0.10174812217611151,psl,rede,weat
ruim,bom,ruim confuso esquisito frustrante pior decepcionante vergonhoso triste confusa infeliz cansativo,bom certo lindo justo adequado destacado sincero tremendo calmo verdadeiro modesto,0.42857142857142855,0.683677048629719,0.09834395684926941,0.027437534284637424,psl,rede,weat
imoral,moral,imoral preconceituoso injusto injusta indecente racista inocente abusivo ignorante desonesto subversivo,racionalidade honestidade equidade disciplina conduta dignidade civilidade humildade discernimento intelectual austeridade,0.02857142857142857,1.1632297621470635,0.19380364133803024,-0.006846595642695588,psl,rede,weat
inaceitável,aceitável,imoral injusto injusta inapropriado ineficaz inconstitucional racista imprudente indecente ilegal,conveniente consensual adequado apropriada sensato coerente consistente apropriado adequada relevante,0.02857142857142857,1.2587411439487763,0.1554974794736378,-0.03802311043085517,psl,rede,weat
déficit,superávit,endividamento desemprego incremento esvaziamento desconforto estresse agravamento crescimento excesso congestionamento,faturamento iene entreposto usd financeiro adiantamento embargo empreendimento importador contribuinte,0.8857142857142857,-0.07614841671707334,0.07348952620191923,0.08105407495062492,psl,rede,weat
